date,post_id,periods,amount
2020/12/4,A,1,0
2020/12/4,A,2,0
2020/12/4,A,3,0
2020/12/4,A,4,0
2020/12/4,A,5,0
2020/12/4,A,6,0
2020/12/4,A,7,0
2020/12/4,A,8,0
2020/12/4,A,9,0
2020/12/4,A,10,0
2020/12/4,A,11,0
2020/12/4,A,12,0
2020/12/4,A,13,0
2020/12/4,A,14,0
2020/12/4,A,15,0
2020/12/4,A,16,0
2020/12/4,A,17,0
2020/12/4,A,18,170
2020/12/4,A,19,997
2020/12/4,A,20,1308
2020/12/4,A,21,1431
2020/12/4,A,22,1459
2020/12/4,A,23,1387
2020/12/4,A,24,1150
2020/12/4,A,25,943
2020/12/4,A,26,892
2020/12/4,A,27,911
2020/12/4,A,28,1011
2020/12/4,A,29,1234
2020/12/4,A,30,1386
2020/12/4,A,31,1403
2020/12/4,A,32,1388
2020/12/4,A,33,1289
2020/12/4,A,34,975
2020/12/4,A,35,397
2020/12/4,A,36,64
2020/12/4,A,37,0
2020/12/4,A,38,0
2020/12/4,A,39,0
2020/12/4,A,40,0
2020/12/4,A,41,0
2020/12/4,A,42,0
2020/12/4,A,43,0
2020/12/4,A,44,0
2020/12/4,A,45,0
2020/12/4,A,46,0
2020/12/4,A,47,0
2020/12/4,A,48,0
2020/12/4,B,1,0
2020/12/4,B,2,0
2020/12/4,B,3,0
2020/12/4,B,4,0
2020/12/4,B,5,0
2020/12/4,B,6,0
2020/12/4,B,7,0
2020/12/4,B,8,0
2020/12/4,B,9,0
2020/12/4,B,10,0
2020/12/4,B,11,0
2020/12/4,B,12,0
2020/12/4,B,13,0
2020/12/4,B,14,0
2020/12/4,B,15,0
2020/12/4,B,16,0
2020/12/4,B,17,0
2020/12/4,B,18,40
2020/12/4,B,19,102
2020/12/4,B,20,178
2020/12/4,B,21,167
2020/12/4,B,22,206
2020/12/4,B,23,213
2020/12/4,B,24,197
2020/12/4,B,25,111
2020/12/4,B,26,53
2020/12/4,B,27,68
2020/12/4,B,28,156
2020/12/4,B,29,234
2020/12/4,B,30,236
2020/12/4,B,31,247
2020/12/4,B,32,245
2020/12/4,B,33,258
2020/12/4,B,34,248
2020/12/4,B,35,193
2020/12/4,B,36,84
2020/12/4,B,37,0
2020/12/4,B,38,0
2020/12/4,B,39,0
2020/12/4,B,40,0
2020/12/4,B,41,0
2020/12/4,B,42,0
2020/12/4,B,43,0
2020/12/4,B,44,0
2020/12/4,B,45,0
2020/12/4,B,46,0
2020/12/4,B,47,0
2020/12/4,B,48,0
2020/12/5,A,1,0
2020/12/5,A,2,0
2020/12/5,A,3,0
2020/12/5,A,4,0
2020/12/5,A,5,0
2020/12/5,A,6,0
2020/12/5,A,7,0
2020/12/5,A,8,0
2020/12/5,A,9,0
2020/12/5,A,10,0
2020/12/5,A,11,0
2020/12/5,A,12,0
2020/12/5,A,13,0
2020/12/5,A,14,0
2020/12/5,A,15,0
2020/12/5,A,16,0
2020/12/5,A,17,0
2020/12/5,A,18,51
2020/12/5,A,19,365
2020/12/5,A,20,533
2020/12/5,A,21,640
2020/12/5,A,22,687
2020/12/5,A,23,658
2020/12/5,A,24,574
2020/12/5,A,25,452
2020/12/5,A,26,419
2020/12/5,A,27,454
2020/12/5,A,28,494
2020/12/5,A,29,582
2020/12/5,A,30,616
2020/12/5,A,31,615
2020/12/5,A,32,596
2020/12/5,A,33,477
2020/12/5,A,34,300
2020/12/5,A,35,72
2020/12/5,A,36,7
2020/12/5,A,37,0
2020/12/5,A,38,0
2020/12/5,A,39,0
2020/12/5,A,40,0
2020/12/5,A,41,0
2020/12/5,A,42,0
2020/12/5,A,43,0
2020/12/5,A,44,0
2020/12/5,A,45,0
2020/12/5,A,46,0
2020/12/5,A,47,0
2020/12/5,A,48,0
2020/12/5,B,1,0
2020/12/5,B,2,0
2020/12/5,B,3,0
2020/12/5,B,4,0
2020/12/5,B,5,0
2020/12/5,B,6,0
2020/12/5,B,7,0
2020/12/5,B,8,0
2020/12/5,B,9,0
2020/12/5,B,10,0
2020/12/5,B,11,0
2020/12/5,B,12,0
2020/12/5,B,13,0
2020/12/5,B,14,0
2020/12/5,B,15,0
2020/12/5,B,16,0
2020/12/5,B,17,0
2020/12/5,B,18,0
2020/12/5,B,19,0
2020/12/5,B,20,0
2020/12/5,B,21,0
2020/12/5,B,22,0
2020/12/5,B,23,0
2020/12/5,B,24,0
2020/12/5,B,25,0
2020/12/5,B,26,0
2020/12/5,B,27,0
2020/12/5,B,28,0
2020/12/5,B,29,0
2020/12/5,B,30,0
2020/12/5,B,31,0
2020/12/5,B,32,0
2020/12/5,B,33,0
2020/12/5,B,34,0
2020/12/5,B,35,0
2020/12/5,B,36,0
2020/12/5,B,37,0
2020/12/5,B,38,0
2020/12/5,B,39,0
2020/12/5,B,40,0
2020/12/5,B,41,0
2020/12/5,B,42,0
2020/12/5,B,43,0
2020/12/5,B,44,0
2020/12/5,B,45,0
2020/12/5,B,46,0
2020/12/5,B,47,0
2020/12/5,B,48,0
2020/12/6,A,1,0
2020/12/6,A,2,0
2020/12/6,A,3,0
2020/12/6,A,4,0
2020/12/6,A,5,0
2020/12/6,A,6,0
2020/12/6,A,7,0
2020/12/6,A,8,0
2020/12/6,A,9,0
2020/12/6,A,10,0
2020/12/6,A,11,0
2020/12/6,A,12,0
2020/12/6,A,13,0
2020/12/6,A,14,0
2020/12/6,A,15,0
2020/12/6,A,16,0
2020/12/6,A,17,0
2020/12/6,A,18,38
2020/12/6,A,19,289
2020/12/6,A,20,440
2020/12/6,A,21,527
2020/12/6,A,22,579
2020/12/6,A,23,549
2020/12/6,A,24,477
2020/12/6,A,25,375
2020/12/6,A,26,349
2020/12/6,A,27,377
2020/12/6,A,28,411
2020/12/6,A,29,486
2020/12/6,A,30,523
2020/12/6,A,31,523
2020/12/6,A,32,501
2020/12/6,A,33,417
2020/12/6,A,34,267
2020/12/6,A,35,68
2020/12/6,A,36,7
2020/12/6,A,37,0
2020/12/6,A,38,0
2020/12/6,A,39,0
2020/12/6,A,40,0
2020/12/6,A,41,0
2020/12/6,A,42,0
2020/12/6,A,43,0
2020/12/6,A,44,0
2020/12/6,A,45,0
2020/12/6,A,46,0
2020/12/6,A,47,0
2020/12/6,A,48,0
2020/12/6,B,1,0
2020/12/6,B,2,0
2020/12/6,B,3,0
2020/12/6,B,4,0
2020/12/6,B,5,0
2020/12/6,B,6,0
2020/12/6,B,7,0
2020/12/6,B,8,0
2020/12/6,B,9,0
2020/12/6,B,10,0
2020/12/6,B,11,0
2020/12/6,B,12,0
2020/12/6,B,13,0
2020/12/6,B,14,0
2020/12/6,B,15,0
2020/12/6,B,16,0
2020/12/6,B,17,0
2020/12/6,B,18,0
2020/12/6,B,19,0
2020/12/6,B,20,0
2020/12/6,B,21,0
2020/12/6,B,22,0
2020/12/6,B,23,0
2020/12/6,B,24,0
2020/12/6,B,25,0
2020/12/6,B,26,0
2020/12/6,B,27,0
2020/12/6,B,28,0
2020/12/6,B,29,0
2020/12/6,B,30,0
2020/12/6,B,31,0
2020/12/6,B,32,0
2020/12/6,B,33,0
2020/12/6,B,34,0
2020/12/6,B,35,0
2020/12/6,B,36,0
2020/12/6,B,37,0
2020/12/6,B,38,0
2020/12/6,B,39,0
2020/12/6,B,40,0
2020/12/6,B,41,0
2020/12/6,B,42,0
2020/12/6,B,43,0
2020/12/6,B,44,0
2020/12/6,B,45,0
2020/12/6,B,46,0
2020/12/6,B,47,0
2020/12/6,B,48,0
2020/12/7,A,1,0
2020/12/7,A,2,0
2020/12/7,A,3,0
2020/12/7,A,4,0
2020/12/7,A,5,0
2020/12/7,A,6,0
2020/12/7,A,7,0
2020/12/7,A,8,0
2020/12/7,A,9,0
2020/12/7,A,10,0
2020/12/7,A,11,0
2020/12/7,A,12,0
2020/12/7,A,13,0
2020/12/7,A,14,0
2020/12/7,A,15,0
2020/12/7,A,16,0
2020/12/7,A,17,0
2020/12/7,A,18,198
2020/12/7,A,19,996
2020/12/7,A,20,1298
2020/12/7,A,21,1428
2020/12/7,A,22,1462
2020/12/7,A,23,1421
2020/12/7,A,24,1184
2020/12/7,A,25,979
2020/12/7,A,26,937
2020/12/7,A,27,925
2020/12/7,A,28,1023
2020/12/7,A,29,1273
2020/12/7,A,30,1411
2020/12/7,A,31,1460
2020/12/7,A,32,1445
2020/12/7,A,33,1331
2020/12/7,A,34,1007
2020/12/7,A,35,401
2020/12/7,A,36,70
2020/12/7,A,37,0
2020/12/7,A,38,0
2020/12/7,A,39,0
2020/12/7,A,40,0
2020/12/7,A,41,0
2020/12/7,A,42,0
2020/12/7,A,43,0
2020/12/7,A,44,0
2020/12/7,A,45,0
2020/12/7,A,46,0
2020/12/7,A,47,0
2020/12/7,A,48,0
2020/12/7,B,1,0
2020/12/7,B,2,0
2020/12/7,B,3,0
2020/12/7,B,4,0
2020/12/7,B,5,0
2020/12/7,B,6,0
2020/12/7,B,7,0
2020/12/7,B,8,0
2020/12/7,B,9,0
2020/12/7,B,10,0
2020/12/7,B,11,0
2020/12/7,B,12,0
2020/12/7,B,13,0
2020/12/7,B,14,0
2020/12/7,B,15,0
2020/12/7,B,16,0
2020/12/7,B,17,0
2020/12/7,B,18,39
2020/12/7,B,19,90
2020/12/7,B,20,169
2020/12/7,B,21,164
2020/12/7,B,22,199
2020/12/7,B,23,202
2020/12/7,B,24,188
2020/12/7,B,25,112
2020/12/7,B,26,53
2020/12/7,B,27,64
2020/12/7,B,28,140
2020/12/7,B,29,227
2020/12/7,B,30,235
2020/12/7,B,31,239
2020/12/7,B,32,245
2020/12/7,B,33,258
2020/12/7,B,34,241
2020/12/7,B,35,187
2020/12/7,B,36,66
2020/12/7,B,37,0
2020/12/7,B,38,0
2020/12/7,B,39,0
2020/12/7,B,40,0
2020/12/7,B,41,0
2020/12/7,B,42,0
2020/12/7,B,43,0
2020/12/7,B,44,0
2020/12/7,B,45,0
2020/12/7,B,46,0
2020/12/7,B,47,0
2020/12/7,B,48,0
2020/12/8,A,1,0
2020/12/8,A,2,0
2020/12/8,A,3,0
2020/12/8,A,4,0
2020/12/8,A,5,0
2020/12/8,A,6,0
2020/12/8,A,7,0
2020/12/8,A,8,0
2020/12/8,A,9,0
2020/12/8,A,10,0
2020/12/8,A,11,0
2020/12/8,A,12,0
2020/12/8,A,13,0
2020/12/8,A,14,0
2020/12/8,A,15,0
2020/12/8,A,16,0
2020/12/8,A,17,0
2020/12/8,A,18,204
2020/12/8,A,19,1054
2020/12/8,A,20,1365
2020/12/8,A,21,1492
2020/12/8,A,22,1513
2020/12/8,A,23,1407
2020/12/8,A,24,1149
2020/12/8,A,25,948
2020/12/8,A,26,908
2020/12/8,A,27,897
2020/12/8,A,28,1002
2020/12/8,A,29,1222
2020/12/8,A,30,1354
2020/12/8,A,31,1396
2020/12/8,A,32,1386
2020/12/8,A,33,1268
2020/12/8,A,34,965
2020/12/8,A,35,381
2020/12/8,A,36,64
2020/12/8,A,37,0
2020/12/8,A,38,0
2020/12/8,A,39,0
2020/12/8,A,40,0
2020/12/8,A,41,0
2020/12/8,A,42,0
2020/12/8,A,43,0
2020/12/8,A,44,0
2020/12/8,A,45,0
2020/12/8,A,46,0
2020/12/8,A,47,0
2020/12/8,A,48,0
2020/12/8,B,1,0
2020/12/8,B,2,0
2020/12/8,B,3,0
2020/12/8,B,4,0
2020/12/8,B,5,0
2020/12/8,B,6,0
2020/12/8,B,7,0
2020/12/8,B,8,0
2020/12/8,B,9,0
2020/12/8,B,10,0
2020/12/8,B,11,0
2020/12/8,B,12,0
2020/12/8,B,13,0
2020/12/8,B,14,0
2020/12/8,B,15,0
2020/12/8,B,16,0
2020/12/8,B,17,0
2020/12/8,B,18,38
2020/12/8,B,19,95
2020/12/8,B,20,168
2020/12/8,B,21,164
2020/12/8,B,22,197
2020/12/8,B,23,200
2020/12/8,B,24,177
2020/12/8,B,25,106
2020/12/8,B,26,58
2020/12/8,B,27,70
2020/12/8,B,28,147
2020/12/8,B,29,212
2020/12/8,B,30,224
2020/12/8,B,31,235
2020/12/8,B,32,248
2020/12/8,B,33,259
2020/12/8,B,34,229
2020/12/8,B,35,172
2020/12/8,B,36,65
2020/12/8,B,37,0
2020/12/8,B,38,0
2020/12/8,B,39,0
2020/12/8,B,40,0
2020/12/8,B,41,0
2020/12/8,B,42,0
2020/12/8,B,43,0
2020/12/8,B,44,0
2020/12/8,B,45,0
2020/12/8,B,46,0
2020/12/8,B,47,0
2020/12/8,B,48,0
2020/12/9,A,1,0
2020/12/9,A,2,0
2020/12/9,A,3,0
2020/12/9,A,4,0
2020/12/9,A,5,0
2020/12/9,A,6,0
2020/12/9,A,7,0
2020/12/9,A,8,0
2020/12/9,A,9,0
2020/12/9,A,10,0
2020/12/9,A,11,0
2020/12/9,A,12,0
2020/12/9,A,13,0
2020/12/9,A,14,0
2020/12/9,A,15,0
2020/12/9,A,16,0
2020/12/9,A,17,0
2020/12/9,A,18,189
2020/12/9,A,19,976
2020/12/9,A,20,1267
2020/12/9,A,21,1391
2020/12/9,A,22,1396
2020/12/9,A,23,1308
2020/12/9,A,24,1078
2020/12/9,A,25,883
2020/12/9,A,26,845
2020/12/9,A,27,850
2020/12/9,A,28,946
2020/12/9,A,29,1138
2020/12/9,A,30,1297
2020/12/9,A,31,1324
2020/12/9,A,32,1325
2020/12/9,A,33,1224
2020/12/9,A,34,915
2020/12/9,A,35,359
2020/12/9,A,36,59
2020/12/9,A,37,0
2020/12/9,A,38,0
2020/12/9,A,39,0
2020/12/9,A,40,0
2020/12/9,A,41,0
2020/12/9,A,42,0
2020/12/9,A,43,0
2020/12/9,A,44,0
2020/12/9,A,45,0
2020/12/9,A,46,0
2020/12/9,A,47,0
2020/12/9,A,48,0
2020/12/9,B,1,0
2020/12/9,B,2,0
2020/12/9,B,3,0
2020/12/9,B,4,0
2020/12/9,B,5,0
2020/12/9,B,6,0
2020/12/9,B,7,0
2020/12/9,B,8,0
2020/12/9,B,9,0
2020/12/9,B,10,0
2020/12/9,B,11,0
2020/12/9,B,12,0
2020/12/9,B,13,0
2020/12/9,B,14,0
2020/12/9,B,15,0
2020/12/9,B,16,0
2020/12/9,B,17,0
2020/12/9,B,18,37
2020/12/9,B,19,97
2020/12/9,B,20,171
2020/12/9,B,21,157
2020/12/9,B,22,189
2020/12/9,B,23,204
2020/12/9,B,24,180
2020/12/9,B,25,104
2020/12/9,B,26,53
2020/12/9,B,27,64
2020/12/9,B,28,147
2020/12/9,B,29,218
2020/12/9,B,30,232
2020/12/9,B,31,241
2020/12/9,B,32,253
2020/12/9,B,33,260
2020/12/9,B,34,235
2020/12/9,B,35,171
2020/12/9,B,36,70
2020/12/9,B,37,0
2020/12/9,B,38,0
2020/12/9,B,39,0
2020/12/9,B,40,0
2020/12/9,B,41,0
2020/12/9,B,42,0
2020/12/9,B,43,0
2020/12/9,B,44,0
2020/12/9,B,45,0
2020/12/9,B,46,0
2020/12/9,B,47,0
2020/12/9,B,48,0
2020/12/10,A,1,0
2020/12/10,A,2,0
2020/12/10,A,3,0
2020/12/10,A,4,0
2020/12/10,A,5,0
2020/12/10,A,6,0
2020/12/10,A,7,0
2020/12/10,A,8,0
2020/12/10,A,9,0
2020/12/10,A,10,0
2020/12/10,A,11,0
2020/12/10,A,12,0
2020/12/10,A,13,0
2020/12/10,A,14,0
2020/12/10,A,15,0
2020/12/10,A,16,0
2020/12/10,A,17,0
2020/12/10,A,18,165
2020/12/10,A,19,942
2020/12/10,A,20,1272
2020/12/10,A,21,1395
2020/12/10,A,22,1395
2020/12/10,A,23,1322
2020/12/10,A,24,1088
2020/12/10,A,25,897
2020/12/10,A,26,853
2020/12/10,A,27,868
2020/12/10,A,28,973
2020/12/10,A,29,1161
2020/12/10,A,30,1314
2020/12/10,A,31,1336
2020/12/10,A,32,1330
2020/12/10,A,33,1212
2020/12/10,A,34,921
2020/12/10,A,35,371
2020/12/10,A,36,58
2020/12/10,A,37,0
2020/12/10,A,38,0
2020/12/10,A,39,0
2020/12/10,A,40,0
2020/12/10,A,41,0
2020/12/10,A,42,0
2020/12/10,A,43,0
2020/12/10,A,44,0
2020/12/10,A,45,0
2020/12/10,A,46,0
2020/12/10,A,47,0
2020/12/10,A,48,0
2020/12/10,B,1,0
2020/12/10,B,2,0
2020/12/10,B,3,0
2020/12/10,B,4,0
2020/12/10,B,5,0
2020/12/10,B,6,0
2020/12/10,B,7,0
2020/12/10,B,8,0
2020/12/10,B,9,0
2020/12/10,B,10,0
2020/12/10,B,11,0
2020/12/10,B,12,0
2020/12/10,B,13,0
2020/12/10,B,14,0
2020/12/10,B,15,0
2020/12/10,B,16,0
2020/12/10,B,17,0
2020/12/10,B,18,38
2020/12/10,B,19,97
2020/12/10,B,20,170
2020/12/10,B,21,168
2020/12/10,B,22,191
2020/12/10,B,23,212
2020/12/10,B,24,186
2020/12/10,B,25,106
2020/12/10,B,26,55
2020/12/10,B,27,68
2020/12/10,B,28,154
2020/12/10,B,29,229
2020/12/10,B,30,233
2020/12/10,B,31,244
2020/12/10,B,32,261
2020/12/10,B,33,280
2020/12/10,B,34,250
2020/12/10,B,35,186
2020/12/10,B,36,70
2020/12/10,B,37,0
2020/12/10,B,38,0
2020/12/10,B,39,0
2020/12/10,B,40,0
2020/12/10,B,41,0
2020/12/10,B,42,0
2020/12/10,B,43,0
2020/12/10,B,44,0
2020/12/10,B,45,0
2020/12/10,B,46,0
2020/12/10,B,47,0
2020/12/10,B,48,0
2020/12/11,A,1,0
2020/12/11,A,2,0
2020/12/11,A,3,0
2020/12/11,A,4,0
2020/12/11,A,5,0
2020/12/11,A,6,0
2020/12/11,A,7,0
2020/12/11,A,8,0
2020/12/11,A,9,0
2020/12/11,A,10,0
2020/12/11,A,11,0
2020/12/11,A,12,0
2020/12/11,A,13,0
2020/12/11,A,14,0
2020/12/11,A,15,0
2020/12/11,A,16,0
2020/12/11,A,17,0
2020/12/11,A,18,170
2020/12/11,A,19,968
2020/12/11,A,20,1289
2020/12/11,A,21,1398
2020/12/11,A,22,1458
2020/12/11,A,23,1395
2020/12/11,A,24,1185
2020/12/11,A,25,956
2020/12/11,A,26,906
2020/12/11,A,27,918
2020/12/11,A,28,1044
2020/12/11,A,29,1250
2020/12/11,A,30,1405
2020/12/11,A,31,1439
2020/12/11,A,32,1437
2020/12/11,A,33,1312
2020/12/11,A,34,999
2020/12/11,A,35,411
2020/12/11,A,36,72
2020/12/11,A,37,0
2020/12/11,A,38,0
2020/12/11,A,39,0
2020/12/11,A,40,0
2020/12/11,A,41,0
2020/12/11,A,42,0
2020/12/11,A,43,0
2020/12/11,A,44,0
2020/12/11,A,45,0
2020/12/11,A,46,0
2020/12/11,A,47,0
2020/12/11,A,48,0
2020/12/11,B,1,0
2020/12/11,B,2,0
2020/12/11,B,3,0
2020/12/11,B,4,0
2020/12/11,B,5,0
2020/12/11,B,6,0
2020/12/11,B,7,0
2020/12/11,B,8,0
2020/12/11,B,9,0
2020/12/11,B,10,0
2020/12/11,B,11,0
2020/12/11,B,12,0
2020/12/11,B,13,0
2020/12/11,B,14,0
2020/12/11,B,15,0
2020/12/11,B,16,0
2020/12/11,B,17,0
2020/12/11,B,18,39
2020/12/11,B,19,104
2020/12/11,B,20,162
2020/12/11,B,21,169
2020/12/11,B,22,204
2020/12/11,B,23,215
2020/12/11,B,24,195
2020/12/11,B,25,120
2020/12/11,B,26,64
2020/12/11,B,27,78
2020/12/11,B,28,158
2020/12/11,B,29,246
2020/12/11,B,30,235
2020/12/11,B,31,247
2020/12/11,B,32,256
2020/12/11,B,33,268
2020/12/11,B,34,271
2020/12/11,B,35,209
2020/12/11,B,36,87
2020/12/11,B,37,0
2020/12/11,B,38,0
2020/12/11,B,39,0
2020/12/11,B,40,0
2020/12/11,B,41,0
2020/12/11,B,42,0
2020/12/11,B,43,0
2020/12/11,B,44,0
2020/12/11,B,45,0
2020/12/11,B,46,0
2020/12/11,B,47,0
2020/12/11,B,48,0
2020/12/12,A,1,0
2020/12/12,A,2,0
2020/12/12,A,3,0
2020/12/12,A,4,0
2020/12/12,A,5,0
2020/12/12,A,6,0
2020/12/12,A,7,0
2020/12/12,A,8,0
2020/12/12,A,9,0
2020/12/12,A,10,0
2020/12/12,A,11,0
