date,post_id,biz_type,periods,amount,wkd
2018-01-02,A,A5,34,13,0
2018-01-02,A,A5,35,4,0
2018-01-02,A,A5,36,2,0
2018-01-02,A,A5,37,0,0
2018-01-02,A,A5,38,0,0
2018-01-02,A,A5,39,0,0
2018-01-02,A,A5,40,0,0
2018-01-02,A,A5,41,0,0
2018-01-02,A,A5,42,0,0
2018-01-02,A,A5,43,0,0
2018-01-02,A,A5,44,0,0
2018-01-02,A,A5,45,0,0
2018-01-02,A,A5,46,0,0
2018-01-02,A,A5,47,0,0
2018-01-02,A,A5,48,0,0
2018-01-03,A,A5,1,0,0
2018-01-03,A,A5,2,0,0
2018-01-03,A,A5,3,0,0
2018-01-03,A,A5,4,0,0
2018-01-03,A,A5,5,0,0
2018-01-03,A,A5,6,0,0
2018-01-03,A,A5,7,0,0
2018-01-03,A,A5,8,0,0
2018-01-03,A,A5,9,0,0
2018-01-03,A,A5,10,0,0
2018-01-03,A,A5,11,0,0
2018-01-03,A,A5,12,0,0
2018-01-03,A,A5,13,0,0
2018-01-03,A,A5,14,0,0
2018-01-03,A,A5,15,0,0
2018-01-03,A,A5,16,0,0
2018-01-03,A,A5,17,0,0
2018-01-03,A,A5,18,1,0
2018-01-03,A,A5,19,16,0
2018-01-03,A,A5,20,23,0
2018-01-03,A,A5,21,21,0
2018-01-03,A,A5,22,18,0
2018-01-03,A,A5,23,30,0
2018-01-03,A,A5,24,15,0
2018-01-03,A,A5,25,10,0
2018-01-03,A,A5,26,7,0
2018-01-03,A,A5,27,6,0
2018-01-03,A,A5,28,9,0
2018-01-03,A,A5,29,9,0
2018-01-03,A,A5,30,12,0
2018-01-03,A,A5,31,12,0
2018-01-03,A,A5,32,13,0
2018-01-03,A,A5,33,9,0
2018-01-03,A,A5,34,10,0
2018-01-03,A,A5,35,3,0
2018-01-03,A,A5,36,0,0
2018-01-03,A,A5,37,0,0
2018-01-03,A,A5,38,0,0
2018-01-03,A,A5,39,0,0
2018-01-03,A,A5,40,0,0
2018-01-03,A,A5,41,0,0
2018-01-03,A,A5,42,0,0
2018-01-03,A,A5,43,0,0
2018-01-03,A,A5,44,0,0
2018-01-03,A,A5,45,0,0
2018-01-03,A,A5,46,0,0
2018-01-03,A,A5,47,0,0
2018-01-03,A,A5,48,0,0
2018-01-04,A,A5,1,0,0
2018-01-04,A,A5,2,0,0
2018-01-04,A,A5,3,0,0
2018-01-04,A,A5,4,0,0
2018-01-04,A,A5,5,0,0
2018-01-04,A,A5,6,0,0
2018-01-04,A,A5,7,0,0
2018-01-04,A,A5,8,0,0
2018-01-04,A,A5,9,0,0
2018-01-04,A,A5,10,0,0
2018-01-04,A,A5,11,0,0
2018-01-04,A,A5,12,0,0
2018-01-04,A,A5,13,0,0
2018-01-04,A,A5,14,0,0
2018-01-04,A,A5,15,0,0
2018-01-04,A,A5,16,0,0
2018-01-04,A,A5,17,0,0
2018-01-04,A,A5,18,9,0
2018-01-04,A,A5,19,9,0
2018-01-04,A,A5,20,15,0
2018-01-04,A,A5,21,15,0
2018-01-04,A,A5,22,22,0
2018-01-04,A,A5,23,22,0
2018-01-04,A,A5,24,8,0
2018-01-04,A,A5,25,13,0
2018-01-04,A,A5,26,11,0
2018-01-04,A,A5,27,16,0
2018-01-04,A,A5,28,5,0
2018-01-04,A,A5,29,24,0
2018-01-04,A,A5,30,11,0
2018-01-04,A,A5,31,9,0
2018-01-04,A,A5,32,12,0
2018-01-04,A,A5,33,8,0
2018-01-04,A,A5,34,8,0
2018-01-04,A,A5,35,5,0
2018-01-04,A,A5,36,0,0
2018-01-04,A,A5,37,0,0
2018-01-04,A,A5,38,0,0
2018-01-04,A,A5,39,0,0
2018-01-04,A,A5,40,0,0
2018-01-04,A,A5,41,0,0
2018-01-04,A,A5,42,0,0
2018-01-04,A,A5,43,0,0
2018-01-04,A,A5,44,0,0
2018-01-04,A,A5,45,0,0
2018-01-04,A,A5,46,0,0
2018-01-04,A,A5,47,0,0
2018-01-04,A,A5,48,0,0
2018-01-05,A,A5,1,0,0
2018-01-05,A,A5,2,0,0
2018-01-05,A,A5,3,0,0
2018-01-05,A,A5,4,0,0
2018-01-05,A,A5,5,0,0
2018-01-05,A,A5,6,0,0
2018-01-05,A,A5,7,0,0
2018-01-05,A,A5,8,0,0
2018-01-05,A,A5,9,0,0
2018-01-05,A,A5,10,0,0
2018-01-05,A,A5,11,0,0
2018-01-05,A,A5,12,0,0
2018-01-05,A,A5,13,0,0
2018-01-05,A,A5,14,0,0
2018-01-05,A,A5,15,0,0
2018-01-05,A,A5,16,0,0
2018-01-05,A,A5,17,0,0
2018-01-05,A,A5,18,2,0
2018-01-05,A,A5,19,15,0
2018-01-05,A,A5,20,15,0
2018-01-05,A,A5,21,18,0
2018-01-05,A,A5,22,13,0
2018-01-05,A,A5,23,16,0
2018-01-05,A,A5,24,15,0
2018-01-05,A,A5,25,13,0
2018-01-05,A,A5,26,14,0
2018-01-05,A,A5,27,13,0
2018-01-05,A,A5,28,7,0
2018-01-05,A,A5,29,17,0
2018-01-05,A,A5,30,20,0
2018-01-05,A,A5,31,23,0
2018-01-05,A,A5,32,17,0
2018-01-05,A,A5,33,20,0
2018-01-05,A,A5,34,7,0
2018-01-05,A,A5,35,6,0
2018-01-05,A,A5,36,0,0
2018-01-05,A,A5,37,0,0
2018-01-05,A,A5,38,0,0
2018-01-05,A,A5,39,0,0
2018-01-05,A,A5,40,0,0
2018-01-05,A,A5,41,0,0
2018-01-05,A,A5,42,0,0
2018-01-05,A,A5,43,0,0
2018-01-05,A,A5,44,0,0
2018-01-05,A,A5,45,0,0
2018-01-05,A,A5,46,0,0
2018-01-05,A,A5,47,0,0
2018-01-05,A,A5,48,0,0
2018-01-06,A,A5,1,0,1
2018-01-06,A,A5,2,0,1
2018-01-06,A,A5,3,0,1
2018-01-06,A,A5,4,0,1
2018-01-06,A,A5,5,0,1
2018-01-06,A,A5,6,0,1
2018-01-06,A,A5,7,0,1
2018-01-06,A,A5,8,0,1
2018-01-06,A,A5,9,0,1
2018-01-06,A,A5,10,0,1
2018-01-06,A,A5,11,0,1
2018-01-06,A,A5,12,0,1
2018-01-06,A,A5,13,0,1
2018-01-06,A,A5,14,0,1
2018-01-06,A,A5,15,0,1
2018-01-06,A,A5,16,0,1
2018-01-06,A,A5,17,0,1
2018-01-06,A,A5,18,1,1
2018-01-06,A,A5,19,8,1
2018-01-06,A,A5,20,17,1
2018-01-06,A,A5,21,18,1
2018-01-06,A,A5,22,16,1
2018-01-06,A,A5,23,14,1
2018-01-06,A,A5,24,13,1
2018-01-06,A,A5,25,11,1
2018-01-06,A,A5,26,8,1
2018-01-06,A,A5,27,8,1
2018-01-06,A,A5,28,13,1
2018-01-06,A,A5,29,9,1
2018-01-06,A,A5,30,15,1
2018-01-06,A,A5,31,9,1
2018-01-06,A,A5,32,13,1
2018-01-06,A,A5,33,7,1
2018-01-06,A,A5,34,8,1
2018-01-06,A,A5,35,0,1
2018-01-06,A,A5,36,0,1
2018-01-06,A,A5,37,0,1
2018-01-06,A,A5,38,0,1
2018-01-06,A,A5,39,0,1
2018-01-06,A,A5,40,0,1
2018-01-06,A,A5,41,0,1
2018-01-06,A,A5,42,0,1
2018-01-06,A,A5,43,0,1
2018-01-06,A,A5,44,0,1
2018-01-06,A,A5,45,0,1
2018-01-06,A,A5,46,0,1
2018-01-06,A,A5,47,0,1
2018-01-06,A,A5,48,0,1
2018-01-07,A,A5,1,0,1
2018-01-07,A,A5,2,0,1
2018-01-07,A,A5,3,0,1
2018-01-07,A,A5,4,0,1
2018-01-07,A,A5,5,0,1
2018-01-07,A,A5,6,0,1
2018-01-07,A,A5,7,0,1
2018-01-07,A,A5,8,0,1
2018-01-07,A,A5,9,0,1
2018-01-07,A,A5,10,0,1
2018-01-07,A,A5,11,0,1
2018-01-07,A,A5,12,0,1
2018-01-07,A,A5,13,0,1
2018-01-07,A,A5,14,0,1
2018-01-07,A,A5,15,0,1
2018-01-07,A,A5,16,0,1
2018-01-07,A,A5,17,0,1
2018-01-07,A,A5,18,1,1
2018-01-07,A,A5,19,5,1
2018-01-07,A,A5,20,13,1
2018-01-07,A,A5,21,16,1
2018-01-07,A,A5,22,12,1
2018-01-07,A,A5,23,13,1
2018-01-07,A,A5,24,9,1
2018-01-07,A,A5,25,13,1
2018-01-07,A,A5,26,4,1
2018-01-07,A,A5,27,11,1
2018-01-07,A,A5,28,5,1
2018-01-07,A,A5,29,11,1
2018-01-07,A,A5,30,12,1
2018-01-07,A,A5,31,15,1
2018-01-07,A,A5,32,7,1
2018-01-07,A,A5,33,11,1
2018-01-07,A,A5,34,0,1
2018-01-07,A,A5,35,3,1
2018-01-07,A,A5,36,0,1
2018-01-07,A,A5,37,0,1
2018-01-07,A,A5,38,0,1
2018-01-07,A,A5,39,0,1
2018-01-07,A,A5,40,0,1
2018-01-07,A,A5,41,0,1
2018-01-07,A,A5,42,0,1
2018-01-07,A,A5,43,0,1
2018-01-07,A,A5,44,0,1
2018-01-07,A,A5,45,0,1
2018-01-07,A,A5,46,0,1
2018-01-07,A,A5,47,0,1
2018-01-07,A,A5,48,0,1
2018-01-08,A,A5,1,0,0
2018-01-08,A,A5,2,0,0
2018-01-08,A,A5,3,0,0
2018-01-08,A,A5,4,0,0
2018-01-08,A,A5,5,0,0
2018-01-08,A,A5,6,0,0
2018-01-08,A,A5,7,0,0
2018-01-08,A,A5,8,0,0
2018-01-08,A,A5,9,0,0
2018-01-08,A,A5,10,0,0
2018-01-08,A,A5,11,0,0
2018-01-08,A,A5,12,0,0
2018-01-08,A,A5,13,0,0
2018-01-08,A,A5,14,0,0
2018-01-08,A,A5,15,0,0
2018-01-08,A,A5,16,0,0
2018-01-08,A,A5,17,0,0
2018-01-08,A,A5,18,1,0
2018-01-08,A,A5,19,12,0
2018-01-08,A,A5,20,17,0
2018-01-08,A,A5,21,25,0
2018-01-08,A,A5,22,25,0
2018-01-08,A,A5,23,15,0
2018-01-08,A,A5,24,18,0
2018-01-08,A,A5,25,25,0
2018-01-08,A,A5,26,13,0
2018-01-08,A,A5,27,16,0
2018-01-08,A,A5,28,18,0
2018-01-08,A,A5,29,15,0
2018-01-08,A,A5,30,12,0
2018-01-08,A,A5,31,13,0
2018-01-08,A,A5,32,26,0
2018-01-08,A,A5,33,27,0
2018-01-08,A,A5,34,9,0
2018-01-08,A,A5,35,4,0
2018-01-08,A,A5,36,0,0
2018-01-08,A,A5,37,0,0
2018-01-08,A,A5,38,0,0
2018-01-08,A,A5,39,0,0
2018-01-08,A,A5,40,0,0
2018-01-08,A,A5,41,0,0
2018-01-08,A,A5,42,0,0
2018-01-08,A,A5,43,0,0
2018-01-08,A,A5,44,0,0
2018-01-08,A,A5,45,0,0
2018-01-08,A,A5,46,0,0
2018-01-08,A,A5,47,0,0
2018-01-08,A,A5,48,0,0
2018-01-09,A,A5,1,0,0
2018-01-09,A,A5,2,0,0
2018-01-09,A,A5,3,0,0
2018-01-09,A,A5,4,0,0
2018-01-09,A,A5,5,0,0
2018-01-09,A,A5,6,0,0
2018-01-09,A,A5,7,0,0
2018-01-09,A,A5,8,0,0
2018-01-09,A,A5,9,0,0
2018-01-09,A,A5,10,0,0
2018-01-09,A,A5,11,0,0
2018-01-09,A,A5,12,0,0
2018-01-09,A,A5,13,0,0
2018-01-09,A,A5,14,0,0
2018-01-09,A,A5,15,0,0
2018-01-09,A,A5,16,0,0
2018-01-09,A,A5,17,0,0
2018-01-09,A,A5,18,3,0
2018-01-09,A,A5,19,12,0
2018-01-09,A,A5,20,12,0
2018-01-09,A,A5,21,19,0
2018-01-09,A,A5,22,21,0
2018-01-09,A,A5,23,16,0
2018-01-09,A,A5,24,7,0
2018-01-09,A,A5,25,16,0
2018-01-09,A,A5,26,25,0
2018-01-09,A,A5,27,16,0
2018-01-09,A,A5,28,7,0
2018-01-09,A,A5,29,19,0
2018-01-09,A,A5,30,19,0
2018-01-09,A,A5,31,26,0
2018-01-09,A,A5,32,20,0
2018-01-09,A,A5,33,14,0
2018-01-09,A,A5,34,10,0
2018-01-09,A,A5,35,8,0
2018-01-09,A,A5,36,2,0
2018-01-09,A,A5,37,0,0
2018-01-09,A,A5,38,0,0
2018-01-09,A,A5,39,0,0
2018-01-09,A,A5,40,0,0
2018-01-09,A,A5,41,0,0
2018-01-09,A,A5,42,0,0
2018-01-09,A,A5,43,0,0
2018-01-09,A,A5,44,0,0
2018-01-09,A,A5,45,0,0
2018-01-09,A,A5,46,0,0
2018-01-09,A,A5,47,0,0
2018-01-09,A,A5,48,0,0
2018-01-10,A,A5,1,0,0
2018-01-10,A,A5,2,0,0
2018-01-10,A,A5,3,0,0
2018-01-10,A,A5,4,0,0
2018-01-10,A,A5,5,0,0
2018-01-10,A,A5,6,0,0
2018-01-10,A,A5,7,0,0
2018-01-10,A,A5,8,0,0
2018-01-10,A,A5,9,0,0
2018-01-10,A,A5,10,0,0
2018-01-10,A,A5,11,0,0
2018-01-10,A,A5,12,0,0
2018-01-10,A,A5,13,0,0
2018-01-10,A,A5,14,0,0
2018-01-10,A,A5,15,0,0
2018-01-10,A,A5,16,0,0
2018-01-10,A,A5,17,0,0
2018-01-10,A,A5,18,2,0
2018-01-10,A,A5,19,12,0
2018-01-10,A,A5,20,17,0
2018-01-10,A,A5,21,27,0
2018-01-10,A,A5,22,18,0
2018-01-10,A,A5,23,14,0
2018-01-10,A,A5,24,23,0
2018-01-10,A,A5,25,19,0
2018-01-10,A,A5,26,14,0
2018-01-10,A,A5,27,18,0
2018-01-10,A,A5,28,17,0
2018-01-10,A,A5,29,20,0
2018-01-10,A,A5,30,16,0
2018-01-10,A,A5,31,18,0
2018-01-10,A,A5,32,28,0
2018-01-10,A,A5,33,17,0
2018-01-10,A,A5,34,10,0
2018-01-10,A,A5,35,4,0
2018-01-10,A,A5,36,0,0
2018-01-10,A,A5,37,0,0
2018-01-10,A,A5,38,0,0
2018-01-10,A,A5,39,0,0
2018-01-10,A,A5,40,0,0
2018-01-10,A,A5,41,0,0
2018-01-10,A,A5,42,0,0
2018-01-10,A,A5,43,0,0
2018-01-10,A,A5,44,0,0
2018-01-10,A,A5,45,0,0
2018-01-10,A,A5,46,0,0
2018-01-10,A,A5,47,0,0
2018-01-10,A,A5,48,0,0
2018-01-11,A,A5,1,0,0
2018-01-11,A,A5,2,0,0
2018-01-11,A,A5,3,0,0
2018-01-11,A,A5,4,0,0
2018-01-11,A,A5,5,0,0
2018-01-11,A,A5,6,0,0
2018-01-11,A,A5,7,0,0
2018-01-11,A,A5,8,0,0
2018-01-11,A,A5,9,0,0
2018-01-11,A,A5,10,0,0
2018-01-11,A,A5,11,0,0
2018-01-11,A,A5,12,0,0
2018-01-11,A,A5,13,0,0
2018-01-11,A,A5,14,0,0
2018-01-11,A,A5,15,0,0
2018-01-11,A,A5,16,0,0
2018-01-11,A,A5,17,0,0
2018-01-11,A,A5,18,1,0
2018-01-11,A,A5,19,12,0
2018-01-11,A,A5,20,19,0
2018-01-11,A,A5,21,12,0
2018-01-11,A,A5,22,19,0
2018-01-11,A,A5,23,19,0
2018-01-11,A,A5,24,12,0
2018-01-11,A,A5,25,6,0
2018-01-11,A,A5,26,13,0
2018-01-11,A,A5,27,7,0
2018-01-11,A,A5,28,10,0
2018-01-11,A,A5,29,18,0
2018-01-11,A,A5,30,15,0
2018-01-11,A,A5,31,19,0
2018-01-11,A,A5,32,11,0
2018-01-11,A,A5,33,13,0
2018-01-11,A,A5,34,8,0
2018-01-11,A,A5,35,5,0
2018-01-11,A,A5,36,0,0
2018-01-11,A,A5,37,0,0
2018-01-11,A,A5,38,0,0
2018-01-11,A,A5,39,0,0
2018-01-11,A,A5,40,0,0
2018-01-11,A,A5,41,0,0
2018-01-11,A,A5,42,0,0
2018-01-11,A,A5,43,0,0
2018-01-11,A,A5,44,0,0
2018-01-11,A,A5,45,0,0
2018-01-11,A,A5,46,0,0
2018-01-11,A,A5,47,0,0
2018-01-11,A,A5,48,0,0
2018-01-12,A,A5,1,0,0
2018-01-12,A,A5,2,0,0
2018-01-12,A,A5,3,0,0
2018-01-12,A,A5,4,0,0
2018-01-12,A,A5,5,0,0
2018-01-12,A,A5,6,0,0
2018-01-12,A,A5,7,0,0
2018-01-12,A,A5,8,0,0
2018-01-12,A,A5,9,0,0
2018-01-12,A,A5,10,0,0
2018-01-12,A,A5,11,0,0
2018-01-12,A,A5,12,0,0
2018-01-12,A,A5,13,0,0
2018-01-12,A,A5,14,0,0
2018-01-12,A,A5,15,0,0
2018-01-12,A,A5,16,0,0
2018-01-12,A,A5,17,0,0
2018-01-12,A,A5,18,4,0
2018-01-12,A,A5,19,16,0
2018-01-12,A,A5,20,15,0
2018-01-12,A,A5,21,11,0
2018-01-12,A,A5,22,24,0
2018-01-12,A,A5,23,19,0
2018-01-12,A,A5,24,11,0
2018-01-12,A,A5,25,12,0
2018-01-12,A,A5,26,13,0
2018-01-12,A,A5,27,13,0
2018-01-12,A,A5,28,17,0
2018-01-12,A,A5,29,11,0
2018-01-12,A,A5,30,12,0
2018-01-12,A,A5,31,14,0
2018-01-12,A,A5,32,10,0
2018-01-12,A,A5,33,10,0
2018-01-12,A,A5,34,7,0
2018-01-12,A,A5,35,3,0
2018-01-12,A,A5,36,0,0
2018-01-12,A,A5,37,0,0
2018-01-12,A,A5,38,0,0
2018-01-12,A,A5,39,0,0
2018-01-12,A,A5,40,0,0
2018-01-12,A,A5,41,0,0
2018-01-12,A,A5,42,0,0
2018-01-12,A,A5,43,0,0
2018-01-12,A,A5,44,0,0
2018-01-12,A,A5,45,0,0
2018-01-12,A,A5,46,0,0
2018-01-12,A,A5,47,0,0
2018-01-12,A,A5,48,0,0
2018-01-13,A,A5,1,0,1
2018-01-13,A,A5,2,0,1
2018-01-13,A,A5,3,0,1
2018-01-13,A,A5,4,0,1
2018-01-13,A,A5,5,0,1
2018-01-13,A,A5,6,0,1
2018-01-13,A,A5,7,0,1
2018-01-13,A,A5,8,0,1
2018-01-13,A,A5,9,0,1
2018-01-13,A,A5,10,0,1
2018-01-13,A,A5,11,0,1
2018-01-13,A,A5,12,0,1
2018-01-13,A,A5,13,0,1
2018-01-13,A,A5,14,0,1
2018-01-13,A,A5,15,0,1
2018-01-13,A,A5,16,0,1
2018-01-13,A,A5,17,0,1
2018-01-13,A,A5,18,0,1
2018-01-13,A,A5,19,7,1
2018-01-13,A,A5,20,14,1
2018-01-13,A,A5,21,13,1
2018-01-13,A,A5,22,23,1
2018-01-13,A,A5,23,18,1
2018-01-13,A,A5,24,16,1
2018-01-13,A,A5,25,11,1
2018-01-13,A,A5,26,3,1
2018-01-13,A,A5,27,5,1
2018-01-13,A,A5,28,15,1
2018-01-13,A,A5,29,18,1
2018-01-13,A,A5,30,17,1
2018-01-13,A,A5,31,13,1
2018-01-13,A,A5,32,5,1
2018-01-13,A,A5,33,4,1
2018-01-13,A,A5,34,2,1
2018-01-13,A,A5,35,3,1
2018-01-13,A,A5,36,0,1
2018-01-13,A,A5,37,0,1
2018-01-13,A,A5,38,0,1
2018-01-13,A,A5,39,0,1
2018-01-13,A,A5,40,0,1
2018-01-13,A,A5,41,0,1
2018-01-13,A,A5,42,0,1
2018-01-13,A,A5,43,0,1
2018-01-13,A,A5,44,0,1
2018-01-13,A,A5,45,0,1
2018-01-13,A,A5,46,0,1
2018-01-13,A,A5,47,0,1
2018-01-13,A,A5,48,0,1
2018-01-14,A,A5,1,0,1
2018-01-14,A,A5,2,0,1
2018-01-14,A,A5,3,0,1
2018-01-14,A,A5,4,0,1
2018-01-14,A,A5,5,0,1
2018-01-14,A,A5,6,0,1
2018-01-14,A,A5,7,0,1
2018-01-14,A,A5,8,0,1
2018-01-14,A,A5,9,0,1
2018-01-14,A,A5,10,0,1
2018-01-14,A,A5,11,0,1
2018-01-14,A,A5,12,0,1
2018-01-14,A,A5,13,0,1
2018-01-14,A,A5,14,0,1
2018-01-14,A,A5,15,0,1
2018-01-14,A,A5,16,0,1
2018-01-14,A,A5,17,0,1
2018-01-14,A,A5,18,2,1
2018-01-14,A,A5,19,5,1
2018-01-14,A,A5,20,12,1
2018-01-14,A,A5,21,3,1
2018-01-14,A,A5,22,18,1
2018-01-14,A,A5,23,19,1
2018-01-14,A,A5,24,12,1
2018-01-14,A,A5,25,9,1
2018-01-14,A,A5,26,8,1
2018-01-14,A,A5,27,7,1
2018-01-14,A,A5,28,5,1
2018-01-14,A,A5,29,18,1
2018-01-14,A,A5,30,13,1
2018-01-14,A,A5,31,8,1
2018-01-14,A,A5,32,5,1
2018-01-14,A,A5,33,4,1
2018-01-14,A,A5,34,5,1
2018-01-14,A,A5,35,1,1
2018-01-14,A,A5,36,0,1
2018-01-14,A,A5,37,0,1
2018-01-14,A,A5,38,0,1
2018-01-14,A,A5,39,0,1
2018-01-14,A,A5,40,0,1
2018-01-14,A,A5,41,0,1
2018-01-14,A,A5,42,0,1
2018-01-14,A,A5,43,0,1
2018-01-14,A,A5,44,0,1
2018-01-14,A,A5,45,0,1
2018-01-14,A,A5,46,0,1
2018-01-14,A,A5,47,0,1
2018-01-14,A,A5,48,0,1
2018-01-15,A,A5,1,0,0
2018-01-15,A,A5,2,0,0
2018-01-15,A,A5,3,0,0
2018-01-15,A,A5,4,0,0
2018-01-15,A,A5,5,0,0
2018-01-15,A,A5,6,0,0
2018-01-15,A,A5,7,0,0
2018-01-15,A,A5,8,0,0
2018-01-15,A,A5,9,0,0
2018-01-15,A,A5,10,0,0
2018-01-15,A,A5,11,0,0
2018-01-15,A,A5,12,0,0
2018-01-15,A,A5,13,0,0
2018-01-15,A,A5,14,0,0
2018-01-15,A,A5,15,0,0
2018-01-15,A,A5,16,0,0
2018-01-15,A,A5,17,0,0
2018-01-15,A,A5,18,1,0
2018-01-15,A,A5,19,9,0
2018-01-15,A,A5,20,19,0
2018-01-15,A,A5,21,23,0
2018-01-15,A,A5,22,31,0
2018-01-15,A,A5,23,18,0
2018-01-15,A,A5,24,9,0
2018-01-15,A,A5,25,16,0
2018-01-15,A,A5,26,11,0
2018-01-15,A,A5,27,8,0
2018-01-15,A,A5,28,26,0
2018-01-15,A,A5,29,23,0
2018-01-15,A,A5,30,16,0
2018-01-15,A,A5,31,19,0
2018-01-15,A,A5,32,19,0
2018-01-15,A,A5,33,12,0
2018-01-15,A,A5,34,18,0
2018-01-15,A,A5,35,14,0
2018-01-15,A,A5,36,1,0
2018-01-15,A,A5,37,0,0
2018-01-15,A,A5,38,0,0
2018-01-15,A,A5,39,0,0
2018-01-15,A,A5,40,0,0
2018-01-15,A,A5,41,0,0
2018-01-15,A,A5,42,0,0
2018-01-15,A,A5,43,0,0
2018-01-15,A,A5,44,0,0
2018-01-15,A,A5,45,0,0
2018-01-15,A,A5,46,0,0
2018-01-15,A,A5,47,0,0
2018-01-15,A,A5,48,0,0
2018-01-16,A,A5,1,0,0
2018-01-16,A,A5,2,0,0
2018-01-16,A,A5,3,0,0
2018-01-16,A,A5,4,0,0
2018-01-16,A,A5,5,0,0
2018-01-16,A,A5,6,0,0
2018-01-16,A,A5,7,0,0
2018-01-16,A,A5,8,0,0
2018-01-16,A,A5,9,0,0
2018-01-16,A,A5,10,0,0
2018-01-16,A,A5,11,0,0
2018-01-16,A,A5,12,0,0
2018-01-16,A,A5,13,0,0
2018-01-16,A,A5,14,0,0
2018-01-16,A,A5,15,0,0
2018-01-16,A,A5,16,0,0
2018-01-16,A,A5,17,0,0
2018-01-16,A,A5,18,4,0
2018-01-16,A,A5,19,17,0
2018-01-16,A,A5,20,16,0
2018-01-16,A,A5,21,27,0
2018-01-16,A,A5,22,20,0
2018-01-16,A,A5,23,16,0
2018-01-16,A,A5,24,14,0
2018-01-16,A,A5,25,10,0
2018-01-16,A,A5,26,10,0
2018-01-16,A,A5,27,13,0
2018-01-16,A,A5,28,14,0
2018-01-16,A,A5,29,15,0
2018-01-16,A,A5,30,10,0
2018-01-16,A,A5,31,22,0
2018-01-16,A,A5,32,13,0
2018-01-16,A,A5,33,21,0
2018-01-16,A,A5,34,4,0
2018-01-16,A,A5,35,6,0
2018-01-16,A,A5,36,0,0
2018-01-16,A,A5,37,0,0
2018-01-16,A,A5,38,0,0
2018-01-16,A,A5,39,0,0
2018-01-16,A,A5,40,0,0
2018-01-16,A,A5,41,0,0
2018-01-16,A,A5,42,0,0
2018-01-16,A,A5,43,0,0
2018-01-16,A,A5,44,0,0
2018-01-16,A,A5,45,0,0
2018-01-16,A,A5,46,0,0
2018-01-16,A,A5,47,0,0
2018-01-16,A,A5,48,0,0
2018-01-17,A,A5,1,0,0
2018-01-17,A,A5,2,0,0
2018-01-17,A,A5,3,0,0
2018-01-17,A,A5,4,0,0
2018-01-17,A,A5,5,0,0
2018-01-17,A,A5,6,0,0
2018-01-17,A,A5,7,0,0
