date,post_id,biz_type,periods,amount,wkd
2018-01-05,B,B1,23,378,0
2018-01-05,B,B1,24,285,0
2018-01-05,B,B1,25,217,0
2018-01-05,B,B1,26,72,0
2018-01-05,B,B1,27,59,0
2018-01-05,B,B1,28,313,0
2018-01-05,B,B1,29,539,0
2018-01-05,B,B1,30,539,0
2018-01-05,B,B1,31,472,0
2018-01-05,B,B1,32,680,0
2018-01-05,B,B1,33,461,0
2018-01-05,B,B1,34,434,0
2018-01-05,B,B1,35,272,0
2018-01-05,B,B1,36,130,0
2018-01-05,B,B1,37,55,0
2018-01-05,B,B1,38,17,0
2018-01-05,B,B1,39,6,0
2018-01-05,B,B1,40,2,0
2018-01-05,B,B1,41,1,0
2018-01-05,B,B1,42,1,0
2018-01-05,B,B1,43,0,0
2018-01-05,B,B1,44,0,0
2018-01-05,B,B1,45,0,0
2018-01-05,B,B1,46,0,0
2018-01-05,B,B1,47,0,0
2018-01-05,B,B1,48,0,0
2018-01-06,B,B1,1,0,1
2018-01-06,B,B1,2,0,1
2018-01-06,B,B1,3,0,1
2018-01-06,B,B1,4,0,1
2018-01-06,B,B1,5,0,1
2018-01-06,B,B1,6,0,1
2018-01-06,B,B1,7,0,1
2018-01-06,B,B1,8,0,1
2018-01-06,B,B1,9,0,1
2018-01-06,B,B1,10,0,1
2018-01-06,B,B1,11,0,1
2018-01-06,B,B1,12,0,1
2018-01-06,B,B1,13,0,1
2018-01-06,B,B1,14,0,1
2018-01-06,B,B1,15,0,1
2018-01-06,B,B1,16,0,1
2018-01-06,B,B1,17,0,1
2018-01-06,B,B1,18,0,1
2018-01-06,B,B1,19,0,1
2018-01-06,B,B1,20,0,1
2018-01-06,B,B1,21,0,1
2018-01-06,B,B1,22,0,1
2018-01-06,B,B1,23,0,1
2018-01-06,B,B1,24,0,1
2018-01-06,B,B1,25,0,1
2018-01-06,B,B1,26,0,1
2018-01-06,B,B1,27,0,1
2018-01-06,B,B1,28,0,1
2018-01-06,B,B1,29,0,1
2018-01-06,B,B1,30,0,1
2018-01-06,B,B1,31,0,1
2018-01-06,B,B1,32,0,1
2018-01-06,B,B1,33,0,1
2018-01-06,B,B1,34,0,1
2018-01-06,B,B1,35,0,1
2018-01-06,B,B1,36,0,1
2018-01-06,B,B1,37,0,1
2018-01-06,B,B1,38,0,1
2018-01-06,B,B1,39,0,1
2018-01-06,B,B1,40,0,1
2018-01-06,B,B1,41,0,1
2018-01-06,B,B1,42,0,1
2018-01-06,B,B1,43,0,1
2018-01-06,B,B1,44,0,1
2018-01-06,B,B1,45,0,1
2018-01-06,B,B1,46,0,1
2018-01-06,B,B1,47,0,1
2018-01-06,B,B1,48,0,1
2018-01-07,B,B1,1,0,1
2018-01-07,B,B1,2,0,1
2018-01-07,B,B1,3,0,1
2018-01-07,B,B1,4,0,1
2018-01-07,B,B1,5,0,1
2018-01-07,B,B1,6,0,1
2018-01-07,B,B1,7,0,1
2018-01-07,B,B1,8,0,1
2018-01-07,B,B1,9,0,1
2018-01-07,B,B1,10,0,1
2018-01-07,B,B1,11,0,1
2018-01-07,B,B1,12,0,1
2018-01-07,B,B1,13,0,1
2018-01-07,B,B1,14,0,1
2018-01-07,B,B1,15,0,1
2018-01-07,B,B1,16,0,1
2018-01-07,B,B1,17,0,1
2018-01-07,B,B1,18,0,1
2018-01-07,B,B1,19,0,1
2018-01-07,B,B1,20,0,1
2018-01-07,B,B1,21,0,1
2018-01-07,B,B1,22,0,1
2018-01-07,B,B1,23,0,1
2018-01-07,B,B1,24,0,1
2018-01-07,B,B1,25,0,1
2018-01-07,B,B1,26,0,1
2018-01-07,B,B1,27,0,1
2018-01-07,B,B1,28,0,1
2018-01-07,B,B1,29,0,1
2018-01-07,B,B1,30,0,1
2018-01-07,B,B1,31,0,1
2018-01-07,B,B1,32,0,1
2018-01-07,B,B1,33,0,1
2018-01-07,B,B1,34,0,1
2018-01-07,B,B1,35,0,1
2018-01-07,B,B1,36,0,1
2018-01-07,B,B1,37,0,1
2018-01-07,B,B1,38,0,1
2018-01-07,B,B1,39,0,1
2018-01-07,B,B1,40,0,1
2018-01-07,B,B1,41,0,1
2018-01-07,B,B1,42,0,1
2018-01-07,B,B1,43,0,1
2018-01-07,B,B1,44,0,1
2018-01-07,B,B1,45,0,1
2018-01-07,B,B1,46,0,1
2018-01-07,B,B1,47,0,1
2018-01-07,B,B1,48,0,1
2018-01-08,B,B1,1,0,0
2018-01-08,B,B1,2,0,0
2018-01-08,B,B1,3,0,0
2018-01-08,B,B1,4,0,0
2018-01-08,B,B1,5,0,0
2018-01-08,B,B1,6,0,0
2018-01-08,B,B1,7,0,0
2018-01-08,B,B1,8,0,0
2018-01-08,B,B1,9,0,0
2018-01-08,B,B1,10,0,0
2018-01-08,B,B1,11,0,0
2018-01-08,B,B1,12,0,0
2018-01-08,B,B1,13,0,0
2018-01-08,B,B1,14,0,0
2018-01-08,B,B1,15,0,0
2018-01-08,B,B1,16,46,0
2018-01-08,B,B1,17,34,0
2018-01-08,B,B1,18,98,0
2018-01-08,B,B1,19,218,0
2018-01-08,B,B1,20,371,0
2018-01-08,B,B1,21,327,0
2018-01-08,B,B1,22,388,0
2018-01-08,B,B1,23,362,0
2018-01-08,B,B1,24,341,0
2018-01-08,B,B1,25,197,0
2018-01-08,B,B1,26,89,0
2018-01-08,B,B1,27,65,0
2018-01-08,B,B1,28,389,0
2018-01-08,B,B1,29,609,0
2018-01-08,B,B1,30,627,0
2018-01-08,B,B1,31,682,0
2018-01-08,B,B1,32,567,0
2018-01-08,B,B1,33,625,0
2018-01-08,B,B1,34,496,0
2018-01-08,B,B1,35,389,0
2018-01-08,B,B1,36,169,0
2018-01-08,B,B1,37,95,0
2018-01-08,B,B1,38,18,0
2018-01-08,B,B1,39,3,0
2018-01-08,B,B1,40,8,0
2018-01-08,B,B1,41,0,0
2018-01-08,B,B1,42,0,0
2018-01-08,B,B1,43,0,0
2018-01-08,B,B1,44,0,0
2018-01-08,B,B1,45,0,0
2018-01-08,B,B1,46,0,0
2018-01-08,B,B1,47,0,0
2018-01-08,B,B1,48,0,0
2018-01-09,B,B1,1,0,0
2018-01-09,B,B1,2,0,0
2018-01-09,B,B1,3,0,0
2018-01-09,B,B1,4,0,0
2018-01-09,B,B1,5,0,0
2018-01-09,B,B1,6,0,0
2018-01-09,B,B1,7,0,0
2018-01-09,B,B1,8,0,0
2018-01-09,B,B1,9,0,0
2018-01-09,B,B1,10,0,0
2018-01-09,B,B1,11,0,0
2018-01-09,B,B1,12,0,0
2018-01-09,B,B1,13,0,0
2018-01-09,B,B1,14,9,0
2018-01-09,B,B1,15,6,0
2018-01-09,B,B1,16,15,0
2018-01-09,B,B1,17,96,0
2018-01-09,B,B1,18,79,0
2018-01-09,B,B1,19,221,0
2018-01-09,B,B1,20,394,0
2018-01-09,B,B1,21,326,0
2018-01-09,B,B1,22,353,0
2018-01-09,B,B1,23,383,0
2018-01-09,B,B1,24,301,0
2018-01-09,B,B1,25,173,0
2018-01-09,B,B1,26,69,0
2018-01-09,B,B1,27,72,0
2018-01-09,B,B1,28,287,0
2018-01-09,B,B1,29,471,0
2018-01-09,B,B1,30,570,0
2018-01-09,B,B1,31,520,0
2018-01-09,B,B1,32,573,0
2018-01-09,B,B1,33,517,0
2018-01-09,B,B1,34,471,0
2018-01-09,B,B1,35,273,0
2018-01-09,B,B1,36,209,0
2018-01-09,B,B1,37,145,0
2018-01-09,B,B1,38,40,0
2018-01-09,B,B1,39,12,0
2018-01-09,B,B1,40,0,0
2018-01-09,B,B1,41,0,0
2018-01-09,B,B1,42,0,0
2018-01-09,B,B1,43,0,0
2018-01-09,B,B1,44,0,0
2018-01-09,B,B1,45,0,0
2018-01-09,B,B1,46,0,0
2018-01-09,B,B1,47,0,0
2018-01-09,B,B1,48,0,0
2018-01-10,B,B1,1,0,0
2018-01-10,B,B1,2,0,0
2018-01-10,B,B1,3,0,0
2018-01-10,B,B1,4,0,0
2018-01-10,B,B1,5,0,0
2018-01-10,B,B1,6,0,0
2018-01-10,B,B1,7,0,0
2018-01-10,B,B1,8,0,0
2018-01-10,B,B1,9,0,0
2018-01-10,B,B1,10,0,0
2018-01-10,B,B1,11,0,0
2018-01-10,B,B1,12,0,0
2018-01-10,B,B1,13,0,0
2018-01-10,B,B1,14,2,0
2018-01-10,B,B1,15,1,0
2018-01-10,B,B1,16,58,0
2018-01-10,B,B1,17,23,0
2018-01-10,B,B1,18,95,0
2018-01-10,B,B1,19,203,0
2018-01-10,B,B1,20,380,0
2018-01-10,B,B1,21,353,0
2018-01-10,B,B1,22,364,0
2018-01-10,B,B1,23,355,0
2018-01-10,B,B1,24,305,0
2018-01-10,B,B1,25,274,0
2018-01-10,B,B1,26,116,0
2018-01-10,B,B1,27,100,0
2018-01-10,B,B1,28,316,0
2018-01-10,B,B1,29,486,0
2018-01-10,B,B1,30,617,0
2018-01-10,B,B1,31,478,0
2018-01-10,B,B1,32,656,0
2018-01-10,B,B1,33,611,0
2018-01-10,B,B1,34,482,0
2018-01-10,B,B1,35,314,0
2018-01-10,B,B1,36,199,0
2018-01-10,B,B1,37,169,0
2018-01-10,B,B1,38,29,0
2018-01-10,B,B1,39,4,0
2018-01-10,B,B1,40,0,0
2018-01-10,B,B1,41,1,0
2018-01-10,B,B1,42,0,0
2018-01-10,B,B1,43,0,0
2018-01-10,B,B1,44,0,0
2018-01-10,B,B1,45,0,0
2018-01-10,B,B1,46,0,0
2018-01-10,B,B1,47,0,0
2018-01-10,B,B1,48,0,0
2018-01-11,B,B1,1,0,0
2018-01-11,B,B1,2,0,0
2018-01-11,B,B1,3,0,0
2018-01-11,B,B1,4,0,0
2018-01-11,B,B1,5,0,0
2018-01-11,B,B1,6,0,0
2018-01-11,B,B1,7,0,0
2018-01-11,B,B1,8,0,0
2018-01-11,B,B1,9,0,0
2018-01-11,B,B1,10,0,0
2018-01-11,B,B1,11,0,0
2018-01-11,B,B1,12,0,0
2018-01-11,B,B1,13,0,0
2018-01-11,B,B1,14,0,0
2018-01-11,B,B1,15,0,0
2018-01-11,B,B1,16,1,0
2018-01-11,B,B1,17,18,0
2018-01-11,B,B1,18,73,0
2018-01-11,B,B1,19,232,0
2018-01-11,B,B1,20,333,0
2018-01-11,B,B1,21,334,0
2018-01-11,B,B1,22,394,0
2018-01-11,B,B1,23,375,0
2018-01-11,B,B1,24,323,0
2018-01-11,B,B1,25,146,0
2018-01-11,B,B1,26,108,0
2018-01-11,B,B1,27,59,0
2018-01-11,B,B1,28,352,0
2018-01-11,B,B1,29,473,0
2018-01-11,B,B1,30,553,0
2018-01-11,B,B1,31,498,0
2018-01-11,B,B1,32,621,0
2018-01-11,B,B1,33,442,0
2018-01-11,B,B1,34,494,0
2018-01-11,B,B1,35,356,0
2018-01-11,B,B1,36,192,0
2018-01-11,B,B1,37,81,0
2018-01-11,B,B1,38,20,0
2018-01-11,B,B1,39,11,0
2018-01-11,B,B1,40,5,0
2018-01-11,B,B1,41,14,0
2018-01-11,B,B1,42,16,0
2018-01-11,B,B1,43,34,0
2018-01-11,B,B1,44,24,0
2018-01-11,B,B1,45,0,0
2018-01-11,B,B1,46,0,0
2018-01-11,B,B1,47,0,0
2018-01-11,B,B1,48,0,0
2018-01-12,B,B1,1,0,0
2018-01-12,B,B1,2,0,0
2018-01-12,B,B1,3,0,0
2018-01-12,B,B1,4,0,0
2018-01-12,B,B1,5,0,0
2018-01-12,B,B1,6,0,0
2018-01-12,B,B1,7,0,0
2018-01-12,B,B1,8,0,0
2018-01-12,B,B1,9,0,0
2018-01-12,B,B1,10,0,0
2018-01-12,B,B1,11,0,0
2018-01-12,B,B1,12,0,0
2018-01-12,B,B1,13,0,0
2018-01-12,B,B1,14,0,0
2018-01-12,B,B1,15,3,0
2018-01-12,B,B1,16,25,0
2018-01-12,B,B1,17,17,0
2018-01-12,B,B1,18,64,0
2018-01-12,B,B1,19,235,0
2018-01-12,B,B1,20,392,0
2018-01-12,B,B1,21,290,0
2018-01-12,B,B1,22,360,0
2018-01-12,B,B1,23,359,0
2018-01-12,B,B1,24,387,0
2018-01-12,B,B1,25,222,0
2018-01-12,B,B1,26,114,0
2018-01-12,B,B1,27,65,0
2018-01-12,B,B1,28,289,0
2018-01-12,B,B1,29,613,0
2018-01-12,B,B1,30,685,0
2018-01-12,B,B1,31,574,0
2018-01-12,B,B1,32,602,0
2018-01-12,B,B1,33,491,0
2018-01-12,B,B1,34,525,0
2018-01-12,B,B1,35,278,0
2018-01-12,B,B1,36,170,0
2018-01-12,B,B1,37,126,0
2018-01-12,B,B1,38,1,0
2018-01-12,B,B1,39,0,0
2018-01-12,B,B1,40,0,0
2018-01-12,B,B1,41,0,0
2018-01-12,B,B1,42,0,0
2018-01-12,B,B1,43,0,0
2018-01-12,B,B1,44,0,0
2018-01-12,B,B1,45,0,0
2018-01-12,B,B1,46,0,0
2018-01-12,B,B1,47,0,0
2018-01-12,B,B1,48,0,0
2018-01-13,B,B1,1,0,1
2018-01-13,B,B1,2,0,1
2018-01-13,B,B1,3,0,1
2018-01-13,B,B1,4,0,1
2018-01-13,B,B1,5,0,1
2018-01-13,B,B1,6,0,1
2018-01-13,B,B1,7,0,1
2018-01-13,B,B1,8,0,1
2018-01-13,B,B1,9,0,1
2018-01-13,B,B1,10,0,1
2018-01-13,B,B1,11,0,1
2018-01-13,B,B1,12,0,1
2018-01-13,B,B1,13,0,1
2018-01-13,B,B1,14,0,1
2018-01-13,B,B1,15,0,1
2018-01-13,B,B1,16,0,1
2018-01-13,B,B1,17,0,1
2018-01-13,B,B1,18,0,1
2018-01-13,B,B1,19,0,1
2018-01-13,B,B1,20,0,1
2018-01-13,B,B1,21,0,1
2018-01-13,B,B1,22,0,1
2018-01-13,B,B1,23,0,1
2018-01-13,B,B1,24,0,1
2018-01-13,B,B1,25,0,1
2018-01-13,B,B1,26,0,1
2018-01-13,B,B1,27,0,1
2018-01-13,B,B1,28,0,1
2018-01-13,B,B1,29,0,1
2018-01-13,B,B1,30,0,1
2018-01-13,B,B1,31,0,1
2018-01-13,B,B1,32,0,1
2018-01-13,B,B1,33,0,1
2018-01-13,B,B1,34,0,1
2018-01-13,B,B1,35,0,1
2018-01-13,B,B1,36,0,1
2018-01-13,B,B1,37,0,1
2018-01-13,B,B1,38,0,1
2018-01-13,B,B1,39,0,1
2018-01-13,B,B1,40,0,1
2018-01-13,B,B1,41,0,1
2018-01-13,B,B1,42,0,1
2018-01-13,B,B1,43,0,1
2018-01-13,B,B1,44,0,1
2018-01-13,B,B1,45,0,1
2018-01-13,B,B1,46,0,1
2018-01-13,B,B1,47,0,1
2018-01-13,B,B1,48,0,1
2018-01-14,B,B1,1,0,1
2018-01-14,B,B1,2,0,1
2018-01-14,B,B1,3,0,1
2018-01-14,B,B1,4,0,1
2018-01-14,B,B1,5,0,1
2018-01-14,B,B1,6,0,1
2018-01-14,B,B1,7,0,1
2018-01-14,B,B1,8,0,1
2018-01-14,B,B1,9,0,1
2018-01-14,B,B1,10,0,1
2018-01-14,B,B1,11,0,1
2018-01-14,B,B1,12,0,1
2018-01-14,B,B1,13,0,1
2018-01-14,B,B1,14,0,1
2018-01-14,B,B1,15,0,1
2018-01-14,B,B1,16,0,1
2018-01-14,B,B1,17,0,1
2018-01-14,B,B1,18,0,1
2018-01-14,B,B1,19,0,1
2018-01-14,B,B1,20,0,1
2018-01-14,B,B1,21,0,1
2018-01-14,B,B1,22,0,1
2018-01-14,B,B1,23,0,1
2018-01-14,B,B1,24,0,1
2018-01-14,B,B1,25,0,1
2018-01-14,B,B1,26,0,1
2018-01-14,B,B1,27,0,1
2018-01-14,B,B1,28,0,1
2018-01-14,B,B1,29,0,1
2018-01-14,B,B1,30,0,1
2018-01-14,B,B1,31,0,1
2018-01-14,B,B1,32,0,1
2018-01-14,B,B1,33,0,1
2018-01-14,B,B1,34,0,1
2018-01-14,B,B1,35,0,1
2018-01-14,B,B1,36,0,1
2018-01-14,B,B1,37,0,1
2018-01-14,B,B1,38,0,1
2018-01-14,B,B1,39,0,1
2018-01-14,B,B1,40,0,1
2018-01-14,B,B1,41,0,1
2018-01-14,B,B1,42,0,1
2018-01-14,B,B1,43,0,1
2018-01-14,B,B1,44,0,1
2018-01-14,B,B1,45,0,1
2018-01-14,B,B1,46,0,1
2018-01-14,B,B1,47,0,1
2018-01-14,B,B1,48,0,1
2018-01-15,B,B1,1,0,0
2018-01-15,B,B1,2,0,0
2018-01-15,B,B1,3,0,0
2018-01-15,B,B1,4,0,0
2018-01-15,B,B1,5,0,0
2018-01-15,B,B1,6,0,0
2018-01-15,B,B1,7,0,0
2018-01-15,B,B1,8,0,0
2018-01-15,B,B1,9,0,0
2018-01-15,B,B1,10,0,0
2018-01-15,B,B1,11,0,0
2018-01-15,B,B1,12,0,0
2018-01-15,B,B1,13,0,0
2018-01-15,B,B1,14,0,0
2018-01-15,B,B1,15,1,0
2018-01-15,B,B1,16,1,0
2018-01-15,B,B1,17,73,0
2018-01-15,B,B1,18,102,0
2018-01-15,B,B1,19,160,0
2018-01-15,B,B1,20,358,0
2018-01-15,B,B1,21,430,0
2018-01-15,B,B1,22,369,0
2018-01-15,B,B1,23,440,0
2018-01-15,B,B1,24,347,0
2018-01-15,B,B1,25,226,0
2018-01-15,B,B1,26,149,0
2018-01-15,B,B1,27,98,0
2018-01-15,B,B1,28,327,0
2018-01-15,B,B1,29,776,0
2018-01-15,B,B1,30,584,0
2018-01-15,B,B1,31,574,0
2018-01-15,B,B1,32,749,0
2018-01-15,B,B1,33,630,0
2018-01-15,B,B1,34,630,0
2018-01-15,B,B1,35,423,0
2018-01-15,B,B1,36,228,0
2018-01-15,B,B1,37,60,0
2018-01-15,B,B1,38,8,0
2018-01-15,B,B1,39,1,0
2018-01-15,B,B1,40,0,0
2018-01-15,B,B1,41,0,0
2018-01-15,B,B1,42,1,0
2018-01-15,B,B1,43,0,0
2018-01-15,B,B1,44,0,0
2018-01-15,B,B1,45,0,0
2018-01-15,B,B1,46,0,0
2018-01-15,B,B1,47,0,0
2018-01-15,B,B1,48,0,0
2018-01-16,B,B1,1,0,0
2018-01-16,B,B1,2,0,0
2018-01-16,B,B1,3,0,0
2018-01-16,B,B1,4,0,0
2018-01-16,B,B1,5,0,0
2018-01-16,B,B1,6,0,0
2018-01-16,B,B1,7,0,0
2018-01-16,B,B1,8,0,0
2018-01-16,B,B1,9,0,0
2018-01-16,B,B1,10,0,0
2018-01-16,B,B1,11,0,0
2018-01-16,B,B1,12,0,0
2018-01-16,B,B1,13,0,0
2018-01-16,B,B1,14,0,0
2018-01-16,B,B1,15,4,0
2018-01-16,B,B1,16,38,0
2018-01-16,B,B1,17,45,0
2018-01-16,B,B1,18,140,0
2018-01-16,B,B1,19,159,0
2018-01-16,B,B1,20,432,0
2018-01-16,B,B1,21,354,0
2018-01-16,B,B1,22,345,0
2018-01-16,B,B1,23,427,0
2018-01-16,B,B1,24,307,0
2018-01-16,B,B1,25,230,0
2018-01-16,B,B1,26,86,0
2018-01-16,B,B1,27,79,0
2018-01-16,B,B1,28,284,0
2018-01-16,B,B1,29,575,0
2018-01-16,B,B1,30,581,0
2018-01-16,B,B1,31,562,0
2018-01-16,B,B1,32,616,0
2018-01-16,B,B1,33,539,0
2018-01-16,B,B1,34,512,0
2018-01-16,B,B1,35,327,0
2018-01-16,B,B1,36,172,0
2018-01-16,B,B1,37,286,0
2018-01-16,B,B1,38,20,0
2018-01-16,B,B1,39,4,0
2018-01-16,B,B1,40,1,0
2018-01-16,B,B1,41,25,0
2018-01-16,B,B1,42,3,0
2018-01-16,B,B1,43,0,0
2018-01-16,B,B1,44,0,0
2018-01-16,B,B1,45,0,0
2018-01-16,B,B1,46,0,0
2018-01-16,B,B1,47,0,0
2018-01-16,B,B1,48,0,0
2018-01-17,B,B1,1,0,0
2018-01-17,B,B1,2,0,0
2018-01-17,B,B1,3,0,0
2018-01-17,B,B1,4,0,0
2018-01-17,B,B1,5,0,0
2018-01-17,B,B1,6,0,0
2018-01-17,B,B1,7,0,0
