date,post_id,biz_type,periods,amount,wkd
2018-01-02,A,A3,35,8,0
2018-01-02,A,A3,36,4,0
2018-01-02,A,A3,37,0,0
2018-01-02,A,A3,38,0,0
2018-01-02,A,A3,39,0,0
2018-01-02,A,A3,40,0,0
2018-01-02,A,A3,41,0,0
2018-01-02,A,A3,42,0,0
2018-01-02,A,A3,43,0,0
2018-01-02,A,A3,44,0,0
2018-01-02,A,A3,45,0,0
2018-01-02,A,A3,46,0,0
2018-01-02,A,A3,47,0,0
2018-01-02,A,A3,48,0,0
2018-01-03,A,A3,1,0,0
2018-01-03,A,A3,2,0,0
2018-01-03,A,A3,3,0,0
2018-01-03,A,A3,4,0,0
2018-01-03,A,A3,5,0,0
2018-01-03,A,A3,6,0,0
2018-01-03,A,A3,7,0,0
2018-01-03,A,A3,8,0,0
2018-01-03,A,A3,9,0,0
2018-01-03,A,A3,10,0,0
2018-01-03,A,A3,11,0,0
2018-01-03,A,A3,12,0,0
2018-01-03,A,A3,13,0,0
2018-01-03,A,A3,14,0,0
2018-01-03,A,A3,15,0,0
2018-01-03,A,A3,16,0,0
2018-01-03,A,A3,17,0,0
2018-01-03,A,A3,18,7,0
2018-01-03,A,A3,19,17,0
2018-01-03,A,A3,20,14,0
2018-01-03,A,A3,21,5,0
2018-01-03,A,A3,22,4,0
2018-01-03,A,A3,23,7,0
2018-01-03,A,A3,24,5,0
2018-01-03,A,A3,25,10,0
2018-01-03,A,A3,26,5,0
2018-01-03,A,A3,27,10,0
2018-01-03,A,A3,28,4,0
2018-01-03,A,A3,29,4,0
2018-01-03,A,A3,30,1,0
2018-01-03,A,A3,31,7,0
2018-01-03,A,A3,32,2,0
2018-01-03,A,A3,33,4,0
2018-01-03,A,A3,34,2,0
2018-01-03,A,A3,35,7,0
2018-01-03,A,A3,36,4,0
2018-01-03,A,A3,37,0,0
2018-01-03,A,A3,38,0,0
2018-01-03,A,A3,39,0,0
2018-01-03,A,A3,40,0,0
2018-01-03,A,A3,41,0,0
2018-01-03,A,A3,42,0,0
2018-01-03,A,A3,43,0,0
2018-01-03,A,A3,44,0,0
2018-01-03,A,A3,45,0,0
2018-01-03,A,A3,46,0,0
2018-01-03,A,A3,47,0,0
2018-01-03,A,A3,48,0,0
2018-01-04,A,A3,1,0,0
2018-01-04,A,A3,2,0,0
2018-01-04,A,A3,3,0,0
2018-01-04,A,A3,4,0,0
2018-01-04,A,A3,5,0,0
2018-01-04,A,A3,6,0,0
2018-01-04,A,A3,7,0,0
2018-01-04,A,A3,8,0,0
2018-01-04,A,A3,9,0,0
2018-01-04,A,A3,10,0,0
2018-01-04,A,A3,11,0,0
2018-01-04,A,A3,12,0,0
2018-01-04,A,A3,13,0,0
2018-01-04,A,A3,14,0,0
2018-01-04,A,A3,15,0,0
2018-01-04,A,A3,16,0,0
2018-01-04,A,A3,17,0,0
2018-01-04,A,A3,18,5,0
2018-01-04,A,A3,19,1,0
2018-01-04,A,A3,20,15,0
2018-01-04,A,A3,21,10,0
2018-01-04,A,A3,22,13,0
2018-01-04,A,A3,23,10,0
2018-01-04,A,A3,24,6,0
2018-01-04,A,A3,25,2,0
2018-01-04,A,A3,26,6,0
2018-01-04,A,A3,27,4,0
2018-01-04,A,A3,28,2,0
2018-01-04,A,A3,29,9,0
2018-01-04,A,A3,30,1,0
2018-01-04,A,A3,31,9,0
2018-01-04,A,A3,32,7,0
2018-01-04,A,A3,33,5,0
2018-01-04,A,A3,34,7,0
2018-01-04,A,A3,35,8,0
2018-01-04,A,A3,36,5,0
2018-01-04,A,A3,37,0,0
2018-01-04,A,A3,38,0,0
2018-01-04,A,A3,39,0,0
2018-01-04,A,A3,40,0,0
2018-01-04,A,A3,41,0,0
2018-01-04,A,A3,42,0,0
2018-01-04,A,A3,43,0,0
2018-01-04,A,A3,44,0,0
2018-01-04,A,A3,45,0,0
2018-01-04,A,A3,46,0,0
2018-01-04,A,A3,47,0,0
2018-01-04,A,A3,48,0,0
2018-01-05,A,A3,1,0,0
2018-01-05,A,A3,2,0,0
2018-01-05,A,A3,3,0,0
2018-01-05,A,A3,4,0,0
2018-01-05,A,A3,5,0,0
2018-01-05,A,A3,6,0,0
2018-01-05,A,A3,7,0,0
2018-01-05,A,A3,8,0,0
2018-01-05,A,A3,9,0,0
2018-01-05,A,A3,10,0,0
2018-01-05,A,A3,11,0,0
2018-01-05,A,A3,12,0,0
2018-01-05,A,A3,13,0,0
2018-01-05,A,A3,14,0,0
2018-01-05,A,A3,15,0,0
2018-01-05,A,A3,16,0,0
2018-01-05,A,A3,17,0,0
2018-01-05,A,A3,18,2,0
2018-01-05,A,A3,19,7,0
2018-01-05,A,A3,20,9,0
2018-01-05,A,A3,21,11,0
2018-01-05,A,A3,22,7,0
2018-01-05,A,A3,23,1,0
2018-01-05,A,A3,24,12,0
2018-01-05,A,A3,25,7,0
2018-01-05,A,A3,26,4,0
2018-01-05,A,A3,27,0,0
2018-01-05,A,A3,28,4,0
2018-01-05,A,A3,29,12,0
2018-01-05,A,A3,30,8,0
2018-01-05,A,A3,31,4,0
2018-01-05,A,A3,32,7,0
2018-01-05,A,A3,33,3,0
2018-01-05,A,A3,34,15,0
2018-01-05,A,A3,35,9,0
2018-01-05,A,A3,36,4,0
2018-01-05,A,A3,37,0,0
2018-01-05,A,A3,38,0,0
2018-01-05,A,A3,39,0,0
2018-01-05,A,A3,40,0,0
2018-01-05,A,A3,41,0,0
2018-01-05,A,A3,42,0,0
2018-01-05,A,A3,43,0,0
2018-01-05,A,A3,44,0,0
2018-01-05,A,A3,45,0,0
2018-01-05,A,A3,46,0,0
2018-01-05,A,A3,47,0,0
2018-01-05,A,A3,48,0,0
2018-01-06,A,A3,1,0,1
2018-01-06,A,A3,2,0,1
2018-01-06,A,A3,3,0,1
2018-01-06,A,A3,4,0,1
2018-01-06,A,A3,5,0,1
2018-01-06,A,A3,6,0,1
2018-01-06,A,A3,7,0,1
2018-01-06,A,A3,8,0,1
2018-01-06,A,A3,9,0,1
2018-01-06,A,A3,10,0,1
2018-01-06,A,A3,11,0,1
2018-01-06,A,A3,12,0,1
2018-01-06,A,A3,13,0,1
2018-01-06,A,A3,14,0,1
2018-01-06,A,A3,15,0,1
2018-01-06,A,A3,16,0,1
2018-01-06,A,A3,17,0,1
2018-01-06,A,A3,18,0,1
2018-01-06,A,A3,19,2,1
2018-01-06,A,A3,20,3,1
2018-01-06,A,A3,21,4,1
2018-01-06,A,A3,22,7,1
2018-01-06,A,A3,23,7,1
2018-01-06,A,A3,24,5,1
2018-01-06,A,A3,25,0,1
2018-01-06,A,A3,26,1,1
2018-01-06,A,A3,27,0,1
2018-01-06,A,A3,28,12,1
2018-01-06,A,A3,29,0,1
2018-01-06,A,A3,30,8,1
2018-01-06,A,A3,31,3,1
2018-01-06,A,A3,32,3,1
2018-01-06,A,A3,33,1,1
2018-01-06,A,A3,34,8,1
2018-01-06,A,A3,35,9,1
2018-01-06,A,A3,36,4,1
2018-01-06,A,A3,37,0,1
2018-01-06,A,A3,38,0,1
2018-01-06,A,A3,39,0,1
2018-01-06,A,A3,40,0,1
2018-01-06,A,A3,41,0,1
2018-01-06,A,A3,42,0,1
2018-01-06,A,A3,43,0,1
2018-01-06,A,A3,44,0,1
2018-01-06,A,A3,45,0,1
2018-01-06,A,A3,46,0,1
2018-01-06,A,A3,47,0,1
2018-01-06,A,A3,48,0,1
2018-01-07,A,A3,1,0,1
2018-01-07,A,A3,2,0,1
2018-01-07,A,A3,3,0,1
2018-01-07,A,A3,4,0,1
2018-01-07,A,A3,5,0,1
2018-01-07,A,A3,6,0,1
2018-01-07,A,A3,7,0,1
2018-01-07,A,A3,8,0,1
2018-01-07,A,A3,9,0,1
2018-01-07,A,A3,10,0,1
2018-01-07,A,A3,11,0,1
2018-01-07,A,A3,12,0,1
2018-01-07,A,A3,13,0,1
2018-01-07,A,A3,14,0,1
2018-01-07,A,A3,15,0,1
2018-01-07,A,A3,16,0,1
2018-01-07,A,A3,17,0,1
2018-01-07,A,A3,18,2,1
2018-01-07,A,A3,19,3,1
2018-01-07,A,A3,20,3,1
2018-01-07,A,A3,21,5,1
2018-01-07,A,A3,22,3,1
2018-01-07,A,A3,23,3,1
2018-01-07,A,A3,24,2,1
2018-01-07,A,A3,25,0,1
2018-01-07,A,A3,26,7,1
2018-01-07,A,A3,27,5,1
2018-01-07,A,A3,28,0,1
2018-01-07,A,A3,29,1,1
2018-01-07,A,A3,30,0,1
2018-01-07,A,A3,31,1,1
2018-01-07,A,A3,32,4,1
2018-01-07,A,A3,33,9,1
2018-01-07,A,A3,34,9,1
2018-01-07,A,A3,35,6,1
2018-01-07,A,A3,36,5,1
2018-01-07,A,A3,37,0,1
2018-01-07,A,A3,38,0,1
2018-01-07,A,A3,39,0,1
2018-01-07,A,A3,40,0,1
2018-01-07,A,A3,41,0,1
2018-01-07,A,A3,42,0,1
2018-01-07,A,A3,43,0,1
2018-01-07,A,A3,44,0,1
2018-01-07,A,A3,45,0,1
2018-01-07,A,A3,46,0,1
2018-01-07,A,A3,47,0,1
2018-01-07,A,A3,48,0,1
2018-01-08,A,A3,1,0,0
2018-01-08,A,A3,2,0,0
2018-01-08,A,A3,3,0,0
2018-01-08,A,A3,4,0,0
2018-01-08,A,A3,5,0,0
2018-01-08,A,A3,6,0,0
2018-01-08,A,A3,7,0,0
2018-01-08,A,A3,8,0,0
2018-01-08,A,A3,9,0,0
2018-01-08,A,A3,10,0,0
2018-01-08,A,A3,11,0,0
2018-01-08,A,A3,12,0,0
2018-01-08,A,A3,13,0,0
2018-01-08,A,A3,14,0,0
2018-01-08,A,A3,15,0,0
2018-01-08,A,A3,16,0,0
2018-01-08,A,A3,17,1,0
2018-01-08,A,A3,18,7,0
2018-01-08,A,A3,19,4,0
2018-01-08,A,A3,20,6,0
2018-01-08,A,A3,21,6,0
2018-01-08,A,A3,22,5,0
2018-01-08,A,A3,23,20,0
2018-01-08,A,A3,24,3,0
2018-01-08,A,A3,25,3,0
2018-01-08,A,A3,26,5,0
2018-01-08,A,A3,27,5,0
2018-01-08,A,A3,28,4,0
2018-01-08,A,A3,29,12,0
2018-01-08,A,A3,30,5,0
2018-01-08,A,A3,31,1,0
2018-01-08,A,A3,32,6,0
2018-01-08,A,A3,33,8,0
2018-01-08,A,A3,34,6,0
2018-01-08,A,A3,35,5,0
2018-01-08,A,A3,36,7,0
2018-01-08,A,A3,37,0,0
2018-01-08,A,A3,38,0,0
2018-01-08,A,A3,39,0,0
2018-01-08,A,A3,40,0,0
2018-01-08,A,A3,41,0,0
2018-01-08,A,A3,42,0,0
2018-01-08,A,A3,43,0,0
2018-01-08,A,A3,44,0,0
2018-01-08,A,A3,45,0,0
2018-01-08,A,A3,46,0,0
2018-01-08,A,A3,47,0,0
2018-01-08,A,A3,48,0,0
2018-01-09,A,A3,1,0,0
2018-01-09,A,A3,2,0,0
2018-01-09,A,A3,3,0,0
2018-01-09,A,A3,4,0,0
2018-01-09,A,A3,5,0,0
2018-01-09,A,A3,6,0,0
2018-01-09,A,A3,7,0,0
2018-01-09,A,A3,8,0,0
2018-01-09,A,A3,9,0,0
2018-01-09,A,A3,10,0,0
2018-01-09,A,A3,11,0,0
2018-01-09,A,A3,12,0,0
2018-01-09,A,A3,13,0,0
2018-01-09,A,A3,14,0,0
2018-01-09,A,A3,15,0,0
2018-01-09,A,A3,16,0,0
2018-01-09,A,A3,17,0,0
2018-01-09,A,A3,18,1,0
2018-01-09,A,A3,19,7,0
2018-01-09,A,A3,20,15,0
2018-01-09,A,A3,21,13,0
2018-01-09,A,A3,22,4,0
2018-01-09,A,A3,23,11,0
2018-01-09,A,A3,24,1,0
2018-01-09,A,A3,25,6,0
2018-01-09,A,A3,26,4,0
2018-01-09,A,A3,27,2,0
2018-01-09,A,A3,28,3,0
2018-01-09,A,A3,29,4,0
2018-01-09,A,A3,30,0,0
2018-01-09,A,A3,31,2,0
2018-01-09,A,A3,32,5,0
2018-01-09,A,A3,33,12,0
2018-01-09,A,A3,34,5,0
2018-01-09,A,A3,35,2,0
2018-01-09,A,A3,36,10,0
2018-01-09,A,A3,37,0,0
2018-01-09,A,A3,38,0,0
2018-01-09,A,A3,39,0,0
2018-01-09,A,A3,40,0,0
2018-01-09,A,A3,41,0,0
2018-01-09,A,A3,42,0,0
2018-01-09,A,A3,43,0,0
2018-01-09,A,A3,44,0,0
2018-01-09,A,A3,45,0,0
2018-01-09,A,A3,46,0,0
2018-01-09,A,A3,47,0,0
2018-01-09,A,A3,48,0,0
2018-01-10,A,A3,1,0,0
2018-01-10,A,A3,2,0,0
2018-01-10,A,A3,3,0,0
2018-01-10,A,A3,4,0,0
2018-01-10,A,A3,5,0,0
2018-01-10,A,A3,6,0,0
2018-01-10,A,A3,7,0,0
2018-01-10,A,A3,8,0,0
2018-01-10,A,A3,9,0,0
2018-01-10,A,A3,10,0,0
2018-01-10,A,A3,11,0,0
2018-01-10,A,A3,12,0,0
2018-01-10,A,A3,13,0,0
2018-01-10,A,A3,14,0,0
2018-01-10,A,A3,15,0,0
2018-01-10,A,A3,16,0,0
2018-01-10,A,A3,17,0,0
2018-01-10,A,A3,18,0,0
2018-01-10,A,A3,19,4,0
2018-01-10,A,A3,20,5,0
2018-01-10,A,A3,21,3,0
2018-01-10,A,A3,22,4,0
2018-01-10,A,A3,23,6,0
2018-01-10,A,A3,24,8,0
2018-01-10,A,A3,25,7,0
2018-01-10,A,A3,26,0,0
2018-01-10,A,A3,27,7,0
2018-01-10,A,A3,28,0,0
2018-01-10,A,A3,29,2,0
2018-01-10,A,A3,30,4,0
2018-01-10,A,A3,31,8,0
2018-01-10,A,A3,32,3,0
2018-01-10,A,A3,33,4,0
2018-01-10,A,A3,34,4,0
2018-01-10,A,A3,35,1,0
2018-01-10,A,A3,36,0,0
2018-01-10,A,A3,37,0,0
2018-01-10,A,A3,38,0,0
2018-01-10,A,A3,39,0,0
2018-01-10,A,A3,40,0,0
2018-01-10,A,A3,41,0,0
2018-01-10,A,A3,42,0,0
2018-01-10,A,A3,43,0,0
2018-01-10,A,A3,44,0,0
2018-01-10,A,A3,45,0,0
2018-01-10,A,A3,46,0,0
2018-01-10,A,A3,47,0,0
2018-01-10,A,A3,48,0,0
2018-01-11,A,A3,1,0,0
2018-01-11,A,A3,2,0,0
2018-01-11,A,A3,3,0,0
2018-01-11,A,A3,4,0,0
2018-01-11,A,A3,5,0,0
2018-01-11,A,A3,6,0,0
2018-01-11,A,A3,7,0,0
2018-01-11,A,A3,8,0,0
2018-01-11,A,A3,9,0,0
2018-01-11,A,A3,10,0,0
2018-01-11,A,A3,11,0,0
2018-01-11,A,A3,12,0,0
2018-01-11,A,A3,13,0,0
2018-01-11,A,A3,14,0,0
2018-01-11,A,A3,15,0,0
2018-01-11,A,A3,16,0,0
2018-01-11,A,A3,17,0,0
2018-01-11,A,A3,18,2,0
2018-01-11,A,A3,19,5,0
2018-01-11,A,A3,20,8,0
2018-01-11,A,A3,21,3,0
2018-01-11,A,A3,22,7,0
2018-01-11,A,A3,23,7,0
2018-01-11,A,A3,24,3,0
2018-01-11,A,A3,25,1,0
2018-01-11,A,A3,26,0,0
2018-01-11,A,A3,27,4,0
2018-01-11,A,A3,28,3,0
2018-01-11,A,A3,29,2,0
2018-01-11,A,A3,30,10,0
2018-01-11,A,A3,31,1,0
2018-01-11,A,A3,32,3,0
2018-01-11,A,A3,33,4,0
2018-01-11,A,A3,34,3,0
2018-01-11,A,A3,35,1,0
2018-01-11,A,A3,36,6,0
2018-01-11,A,A3,37,0,0
2018-01-11,A,A3,38,0,0
2018-01-11,A,A3,39,0,0
2018-01-11,A,A3,40,0,0
2018-01-11,A,A3,41,0,0
2018-01-11,A,A3,42,0,0
2018-01-11,A,A3,43,0,0
2018-01-11,A,A3,44,0,0
2018-01-11,A,A3,45,0,0
2018-01-11,A,A3,46,0,0
2018-01-11,A,A3,47,0,0
2018-01-11,A,A3,48,0,0
2018-01-12,A,A3,1,0,0
2018-01-12,A,A3,2,0,0
2018-01-12,A,A3,3,0,0
2018-01-12,A,A3,4,0,0
2018-01-12,A,A3,5,0,0
2018-01-12,A,A3,6,0,0
2018-01-12,A,A3,7,0,0
2018-01-12,A,A3,8,0,0
2018-01-12,A,A3,9,0,0
2018-01-12,A,A3,10,0,0
2018-01-12,A,A3,11,0,0
2018-01-12,A,A3,12,0,0
2018-01-12,A,A3,13,0,0
2018-01-12,A,A3,14,0,0
2018-01-12,A,A3,15,0,0
2018-01-12,A,A3,16,0,0
2018-01-12,A,A3,17,0,0
2018-01-12,A,A3,18,3,0
2018-01-12,A,A3,19,6,0
2018-01-12,A,A3,20,2,0
2018-01-12,A,A3,21,4,0
2018-01-12,A,A3,22,2,0
2018-01-12,A,A3,23,4,0
2018-01-12,A,A3,24,2,0
2018-01-12,A,A3,25,2,0
2018-01-12,A,A3,26,2,0
2018-01-12,A,A3,27,2,0
2018-01-12,A,A3,28,0,0
2018-01-12,A,A3,29,2,0
2018-01-12,A,A3,30,0,0
2018-01-12,A,A3,31,5,0
2018-01-12,A,A3,32,2,0
2018-01-12,A,A3,33,5,0
2018-01-12,A,A3,34,4,0
2018-01-12,A,A3,35,3,0
2018-01-12,A,A3,36,1,0
2018-01-12,A,A3,37,0,0
2018-01-12,A,A3,38,0,0
2018-01-12,A,A3,39,0,0
2018-01-12,A,A3,40,0,0
2018-01-12,A,A3,41,0,0
2018-01-12,A,A3,42,0,0
2018-01-12,A,A3,43,0,0
2018-01-12,A,A3,44,0,0
2018-01-12,A,A3,45,0,0
2018-01-12,A,A3,46,0,0
2018-01-12,A,A3,47,0,0
2018-01-12,A,A3,48,0,0
2018-01-13,A,A3,1,0,1
2018-01-13,A,A3,2,0,1
2018-01-13,A,A3,3,0,1
2018-01-13,A,A3,4,0,1
2018-01-13,A,A3,5,0,1
2018-01-13,A,A3,6,0,1
2018-01-13,A,A3,7,0,1
2018-01-13,A,A3,8,0,1
2018-01-13,A,A3,9,0,1
2018-01-13,A,A3,10,0,1
2018-01-13,A,A3,11,0,1
2018-01-13,A,A3,12,0,1
2018-01-13,A,A3,13,0,1
2018-01-13,A,A3,14,0,1
2018-01-13,A,A3,15,0,1
2018-01-13,A,A3,16,0,1
2018-01-13,A,A3,17,0,1
2018-01-13,A,A3,18,0,1
2018-01-13,A,A3,19,0,1
2018-01-13,A,A3,20,1,1
2018-01-13,A,A3,21,2,1
2018-01-13,A,A3,22,5,1
2018-01-13,A,A3,23,4,1
2018-01-13,A,A3,24,0,1
2018-01-13,A,A3,25,0,1
2018-01-13,A,A3,26,0,1
2018-01-13,A,A3,27,2,1
2018-01-13,A,A3,28,2,1
2018-01-13,A,A3,29,0,1
2018-01-13,A,A3,30,2,1
2018-01-13,A,A3,31,0,1
2018-01-13,A,A3,32,0,1
2018-01-13,A,A3,33,4,1
2018-01-13,A,A3,34,3,1
2018-01-13,A,A3,35,3,1
2018-01-13,A,A3,36,2,1
2018-01-13,A,A3,37,0,1
2018-01-13,A,A3,38,0,1
2018-01-13,A,A3,39,0,1
2018-01-13,A,A3,40,0,1
2018-01-13,A,A3,41,0,1
2018-01-13,A,A3,42,0,1
2018-01-13,A,A3,43,0,1
2018-01-13,A,A3,44,0,1
2018-01-13,A,A3,45,0,1
2018-01-13,A,A3,46,0,1
2018-01-13,A,A3,47,0,1
2018-01-13,A,A3,48,0,1
2018-01-14,A,A3,1,0,1
2018-01-14,A,A3,2,0,1
2018-01-14,A,A3,3,0,1
2018-01-14,A,A3,4,0,1
2018-01-14,A,A3,5,0,1
2018-01-14,A,A3,6,0,1
2018-01-14,A,A3,7,0,1
2018-01-14,A,A3,8,0,1
2018-01-14,A,A3,9,0,1
2018-01-14,A,A3,10,0,1
2018-01-14,A,A3,11,0,1
2018-01-14,A,A3,12,0,1
2018-01-14,A,A3,13,0,1
2018-01-14,A,A3,14,0,1
2018-01-14,A,A3,15,0,1
2018-01-14,A,A3,16,0,1
2018-01-14,A,A3,17,0,1
2018-01-14,A,A3,18,0,1
2018-01-14,A,A3,19,0,1
2018-01-14,A,A3,20,6,1
2018-01-14,A,A3,21,4,1
2018-01-14,A,A3,22,3,1
2018-01-14,A,A3,23,1,1
2018-01-14,A,A3,24,7,1
2018-01-14,A,A3,25,3,1
2018-01-14,A,A3,26,2,1
2018-01-14,A,A3,27,2,1
2018-01-14,A,A3,28,3,1
2018-01-14,A,A3,29,2,1
2018-01-14,A,A3,30,0,1
2018-01-14,A,A3,31,0,1
2018-01-14,A,A3,32,1,1
2018-01-14,A,A3,33,1,1
2018-01-14,A,A3,34,1,1
2018-01-14,A,A3,35,0,1
2018-01-14,A,A3,36,1,1
2018-01-14,A,A3,37,0,1
2018-01-14,A,A3,38,0,1
2018-01-14,A,A3,39,0,1
2018-01-14,A,A3,40,0,1
2018-01-14,A,A3,41,0,1
2018-01-14,A,A3,42,0,1
2018-01-14,A,A3,43,0,1
2018-01-14,A,A3,44,0,1
2018-01-14,A,A3,45,0,1
2018-01-14,A,A3,46,0,1
2018-01-14,A,A3,47,0,1
2018-01-14,A,A3,48,0,1
2018-01-15,A,A3,1,0,0
2018-01-15,A,A3,2,0,0
2018-01-15,A,A3,3,0,0
2018-01-15,A,A3,4,0,0
2018-01-15,A,A3,5,0,0
2018-01-15,A,A3,6,0,0
2018-01-15,A,A3,7,0,0
2018-01-15,A,A3,8,0,0
2018-01-15,A,A3,9,0,0
2018-01-15,A,A3,10,0,0
2018-01-15,A,A3,11,0,0
2018-01-15,A,A3,12,0,0
2018-01-15,A,A3,13,0,0
2018-01-15,A,A3,14,0,0
2018-01-15,A,A3,15,0,0
2018-01-15,A,A3,16,0,0
2018-01-15,A,A3,17,0,0
2018-01-15,A,A3,18,3,0
2018-01-15,A,A3,19,9,0
2018-01-15,A,A3,20,13,0
2018-01-15,A,A3,21,7,0
2018-01-15,A,A3,22,11,0
2018-01-15,A,A3,23,9,0
2018-01-15,A,A3,24,3,0
2018-01-15,A,A3,25,3,0
2018-01-15,A,A3,26,7,0
2018-01-15,A,A3,27,4,0
2018-01-15,A,A3,28,0,0
2018-01-15,A,A3,29,3,0
2018-01-15,A,A3,30,1,0
2018-01-15,A,A3,31,3,0
2018-01-15,A,A3,32,2,0
2018-01-15,A,A3,33,3,0
2018-01-15,A,A3,34,1,0
2018-01-15,A,A3,35,1,0
2018-01-15,A,A3,36,3,0
2018-01-15,A,A3,37,0,0
2018-01-15,A,A3,38,0,0
2018-01-15,A,A3,39,0,0
2018-01-15,A,A3,40,0,0
2018-01-15,A,A3,41,0,0
2018-01-15,A,A3,42,0,0
2018-01-15,A,A3,43,0,0
2018-01-15,A,A3,44,0,0
2018-01-15,A,A3,45,0,0
2018-01-15,A,A3,46,0,0
2018-01-15,A,A3,47,0,0
2018-01-15,A,A3,48,0,0
2018-01-16,A,A3,1,0,0
2018-01-16,A,A3,2,0,0
2018-01-16,A,A3,3,0,0
2018-01-16,A,A3,4,0,0
2018-01-16,A,A3,5,0,0
2018-01-16,A,A3,6,0,0
2018-01-16,A,A3,7,0,0
2018-01-16,A,A3,8,0,0
2018-01-16,A,A3,9,0,0
2018-01-16,A,A3,10,0,0
2018-01-16,A,A3,11,0,0
2018-01-16,A,A3,12,0,0
2018-01-16,A,A3,13,0,0
2018-01-16,A,A3,14,0,0
2018-01-16,A,A3,15,0,0
2018-01-16,A,A3,16,0,0
2018-01-16,A,A3,17,0,0
2018-01-16,A,A3,18,8,0
2018-01-16,A,A3,19,2,0
2018-01-16,A,A3,20,10,0
2018-01-16,A,A3,21,25,0
2018-01-16,A,A3,22,9,0
2018-01-16,A,A3,23,2,0
2018-01-16,A,A3,24,4,0
2018-01-16,A,A3,25,7,0
2018-01-16,A,A3,26,9,0
2018-01-16,A,A3,27,4,0
2018-01-16,A,A3,28,4,0
2018-01-16,A,A3,29,8,0
2018-01-16,A,A3,30,2,0
2018-01-16,A,A3,31,7,0
2018-01-16,A,A3,32,7,0
2018-01-16,A,A3,33,0,0
2018-01-16,A,A3,34,3,0
2018-01-16,A,A3,35,14,0
2018-01-16,A,A3,36,4,0
2018-01-16,A,A3,37,0,0
2018-01-16,A,A3,38,0,0
2018-01-16,A,A3,39,0,0
2018-01-16,A,A3,40,0,0
2018-01-16,A,A3,41,0,0
2018-01-16,A,A3,42,0,0
2018-01-16,A,A3,43,0,0
2018-01-16,A,A3,44,0,0
2018-01-16,A,A3,45,0,0
2018-01-16,A,A3,46,0,0
2018-01-16,A,A3,47,0,0
2018-01-16,A,A3,48,0,0
2018-01-17,A,A3,1,0,0
2018-01-17,A,A3,2,0,0
2018-01-17,A,A3,3,0,0
2018-01-17,A,A3,4,0,0
2018-01-17,A,A3,5,0,0
2018-01-17,A,A3,6,0,0
2018-01-17,A,A3,7,0,0
